Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,5361,0,470,542.0979647724331,13.890696689486504,2483.161917887628,10254.18186905428,44.81988798874877,0.0,470,570,650,710,920,1200,1600,1900,2400,2500,2500
POST,/cart,563,0,290,339.6637908912547,18.801805563271046,1454.76895570755,17503.461811722915,4.706882472983689,0.0,290,370,420,460,560,710,970,1200,1500,1500,1500
POST,/cart/checkout,310,0,190,239.2946669831872,22.79748860746622,1202.7324745431542,6556.429032258065,2.591711486012333,0.0,200,250,280,310,400,500,660,1000,1200,1200,1200
GET,/product/0PUK6V6EV0,91,0,200,228.19997474633075,74.30591620504856,993.5328625142574,7740.736263736264,0.7607927265391042,0.0,200,270,290,300,330,390,810,990,990,990,990
GET,/product/1YMWWN1N4O,97,0,200,257.15404924619753,16.269786283373833,931.7640149965882,7751.319587628866,0.8109548843328913,0.0,200,290,300,370,470,630,690,930,930,930,930
GET,/product/2ZYFJ3GM2N,107,0,200,243.9407268016834,27.561303228139877,707.3200289160013,7748.093457943925,0.8945584806558698,0.0,200,280,300,300,390,530,700,700,710,710,710
GET,/product/66VCHSJNUP,95,0,200,247.9312311563837,24.42186512053013,932.4791328981519,7715.789473684211,0.7942341650682957,0.0,200,230,290,300,510,690,710,930,930,930,930
GET,/product/6E92ZMYYFZ,103,0,200,243.350451839274,22.23243098706007,1021.1963532492518,7705.961165048544,0.8611170421266784,0.0,200,270,290,300,390,600,630,890,1000,1000,1000
GET,/product/9SIQT8TOJO,108,0,200,224.82198851907418,11.448945850133896,695.8565386012197,7754.768518518518,0.9029188402881677,0.0,200,220,280,290,380,490,680,690,700,700,700
GET,/product/L9ECAV7KIM,92,0,200,247.30820526652363,14.836532063782215,1130.6722098961473,7725.782608695652,0.7691530861714021,0.0,200,230,290,300,440,670,700,1100,1100,1100,1100
GET,/product/LS4PSXUNUM,94,0,200,211.15281039531877,17.95974839478731,675.8517222478986,7719.946808510638,0.7858738054359978,0.0,200,210,280,290,340,500,570,680,680,680,680
GET,/product/OLJCESPC7Z,108,0,200,246.50813749542942,90.78430850058794,1124.5285859331489,7767.657407407408,0.9029188402881677,0.0,200,250,300,300,380,590,690,1000,1100,1100,1100
,Aggregated,7129,0,400,474.8960561928326,11.448945850133896,2483.161917887628,10349.912329920046,59.601003818651364,0.0,400,510,590,650,840,1100,1500,1800,2300,2500,2500
