Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1976,1976,12,28.475272840208014,3.5846540704369545,1100.021943100728,0.0,16.654492082066458,16.654492082066458,12,18,23,26,40,53,71,1000,1100,1100,1100
POST,/cart,201,201,12,32.51078884135839,3.754262928850949,1075.3150610253215,0.0,1.694105722922752,1.694105722922752,12,17,23,27,37,49,71,1000,1100,1100,1100
POST,/cart/checkout,97,97,12,18.445077515447263,3.8267599884420633,93.23684696573764,0.0,0.817553508077149,0.817553508077149,12,20,25,27,37,48,77,93,93,93,93
GET,/product/0PUK6V6EV0,34,34,10,19.636155380045665,3.5424260422587395,99.85054400749505,0.0,0.2865651471610625,0.2865651471610625,11,15,19,23,46,86,100,100,100,100,100
GET,/product/1YMWWN1N4O,29,29,10,13.569253998615876,4.747357917949557,55.022421991452575,0.0,0.24442321375502393,0.24442321375502393,10,11,12,20,29,31,55,55,55,55,55
GET,/product/2ZYFJ3GM2N,32,32,11,15.840488817048026,3.99279803968966,65.33915409818292,0.0,0.2697083737986471,0.2697083737986471,12,17,21,22,29,48,65,65,65,65,65
GET,/product/66VCHSJNUP,35,35,9,13.794529198535852,3.6437460221350193,60.852017952129245,0.0,0.29499353384227023,0.29499353384227023,9,14,16,17,27,59,61,61,61,61,61
GET,/product/6E92ZMYYFZ,42,42,11,13.595460340314146,2.926127053797245,49.627884989604354,0.0,0.3539922406107243,0.3539922406107243,12,15,19,21,25,28,50,50,50,50,50
GET,/product/9SIQT8TOJO,42,42,8,12.732591674042245,3.276966977864504,78.06046202313155,0.0,0.3539922406107243,0.3539922406107243,8,10,12,16,25,43,78,78,78,78,78
GET,/product/L9ECAV7KIM,43,43,9,13.464395850247076,4.111650981940329,52.80106398276985,0.0,0.36242062729193203,0.36242062729193203,9,17,20,22,27,28,53,53,53,53,53
GET,/product/LS4PSXUNUM,32,32,6,47.83826603306807,3.7334769731387496,1069.4553640205413,0.0,0.2697083737986471,0.2697083737986471,6,9,20,20,54,75,1100,1100,1100,1100,1100
GET,/product/OLJCESPC7Z,47,47,9,13.062078515662158,4.667550092563033,47.96463204547763,0.0,0.39613417401676293,0.39613417401676293,9,13,16,19,30,32,48,48,48,48,48
,Aggregated,2610,2610,12,27.000502463906532,2.926127053797245,1100.021943100728,0.0,21.998089237952154,21.998089237952154,12,17,22,26,38,52,71,140,1100,1100,1100
