Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,4219,0,13,16.884446581730693,6.783894961699843,1073.2358449604362,11447.0,35.336657697110134,0.0,13,15,17,18,25,37,59,71,140,1100,1100
GET,/api/products,2845,0,12,15.718100404265371,5.844108993187547,157.3823308572173,6136.0,23.82858287468081,0.0,12,15,16,18,24,35,52,64,120,160,160
GET,/cart,1411,0,13,17.272783901732517,6.730938097462058,1076.299546053633,9400.0,11.817972033804788,0.0,13,15,17,19,26,39,63,72,170,1100,1100
POST,/cart,1516,0,13,16.400935766311722,6.235654000192881,155.84040386602283,9400.0,12.697410066086505,0.0,13,15,17,19,25,40,59,72,150,160,160
,Aggregated,9991,0,13,16.53379966825442,5.844108993187547,1076.299546053633,9334.962766489842,83.68062267168223,0.0,13,15,17,18,25,37,57,71,140,1100,1100
