Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1966,0,9,18.830660201461335,6.254641339182854,1106.0895705595613,10550.783316378433,16.486067189786972,0.0,9,10,11,12,19,50,100,210,1100,1100,1100
POST,/cart,243,0,13,24.732197895492792,9.501037187874317,987.8417691215873,18324.271604938273,2.0376980300703127,0.0,13,13,14,15,43,70,120,160,990,990,990
POST,/cart/checkout,109,0,13,17.304889703972623,10.360097512602806,219.82226893305779,6804.284403669725,0.9140291575212514,0.0,13,13,14,14,17,33,51,120,220,220,220
GET,/product/0PUK6V6EV0,27,0,8,10.189023558740262,7.019702345132828,45.21635361015797,8009.518518518518,0.22641089223003474,0.0,8,8,8,8,11,30,45,45,45,45,45
GET,/product/1YMWWN1N4O,35,0,8,9.293166148875441,6.6923219710588455,55.07693253457546,8028.028571428571,0.2934956010389339,0.0,8,8,8,8,9,19,55,55,55,55,55
GET,/product/2ZYFJ3GM2N,45,0,8,12.532311491668224,5.747578106820583,71.72365579754114,8024.066666666667,0.3773514870500579,0.0,8,9,9,11,24,39,72,72,72,72,72
GET,/product/66VCHSJNUP,36,0,8,12.296486154405606,6.417448632419109,62.4235849827528,7996.916666666667,0.3018811896400463,0.0,8,8,8,8,21,59,62,62,62,62,62
GET,/product/6E92ZMYYFZ,33,0,8,10.099281698013797,6.497425958514214,40.63481464982033,7992.30303030303,0.27672442383670914,0.0,8,8,8,8,13,35,41,41,41,41,41
GET,/product/9SIQT8TOJO,36,0,8,13.727237625668446,6.590402685105801,101.35169886052608,8034.805555555556,0.3018811896400463,0.0,8,8,9,9,29,49,100,100,100,100,100
GET,/product/L9ECAV7KIM,36,0,8,11.275896155792806,6.532089784741402,101.7807936295867,7998.361111111111,0.3018811896400463,0.0,8,8,8,8,9,41,100,100,100,100,100
GET,/product/LS4PSXUNUM,39,0,8,9.152935913357979,6.352490745484829,35.00770591199398,8001.871794871795,0.3270379554433835,0.0,8,8,8,8,10,30,35,35,35,35,35
GET,/product/OLJCESPC7Z,38,0,8,14.48664892660944,6.705264560878277,91.50165133178234,8046.8421052631575,0.3186523668422711,0.0,8,8,8,9,40,77,92,92,92,92,92
,Aggregated,2643,0,10,18.41281621808181,5.747578106820583,1106.0895705595613,10799.208475217556,22.163110672740068,0.0,10,11,12,13,22,49,100,200,1100,1100,1100
