Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1987,0,10,21.129093315240482,6.551982834935188,1230.2982257679105,10551.381479617514,16.66369342701785,0.0,10,10,11,12,24,56,120,320,1200,1200,1200
POST,/cart,230,0,12,18.927315906014133,9.88018698990345,257.4719935655594,17791.608695652172,1.9288623493780102,0.0,12,13,13,14,28,53,120,140,260,260,260
POST,/cart/checkout,105,0,13,16.34968075723875,10.01850888133049,171.40813078731298,6805.980952380953,0.8805675942812655,0.0,13,13,14,14,16,19,78,94,170,170,170
GET,/product/0PUK6V6EV0,35,0,8,11.004517333848137,6.741782650351524,45.94023246318102,8005.342857142857,0.2935225314270885,0.0,8,8,8,12,20,34,46,46,46,46,46
GET,/product/1YMWWN1N4O,38,0,8,10.89381708420421,6.539929658174515,43.98033395409584,8030.815789473684,0.3186816055494104,0.0,8,8,9,10,20,39,44,44,44,44,44
GET,/product/2ZYFJ3GM2N,45,0,8,13.412535625199476,6.867321208119392,70.39972115308046,8022.822222222222,0.37738611183482806,0.0,8,8,9,16,29,39,70,70,70,70,70
GET,/product/66VCHSJNUP,45,0,8,16.84591830190685,5.87757583707571,103.94707135856152,7993.355555555556,0.37738611183482806,0.0,8,9,9,10,51,75,100,100,100,100,100
GET,/product/6E92ZMYYFZ,36,0,8,18.551033585228854,6.999874487519264,101.81664861738682,7986.611111111111,0.30190888946786243,0.0,8,9,28,29,48,80,100,100,100,100,100
GET,/product/9SIQT8TOJO,33,0,8,9.702060258749759,6.378545425832272,49.92468282580376,8030.787878787879,0.27674981534554055,0.0,8,8,9,9,12,18,50,50,50,50,50
GET,/product/L9ECAV7KIM,43,0,8,16.429639508038065,6.20794203132391,203.48098408430815,8002.418604651163,0.36061339575328016,0.0,8,8,10,11,31,46,200,200,200,200,200
GET,/product/LS4PSXUNUM,37,0,8,8.769156411290169,6.147650070488453,28.73890195041895,7990.945945945946,0.3102952475086364,0.0,8,8,8,8,9,25,29,29,29,29,29
GET,/product/OLJCESPC7Z,40,0,8,16.15392176900059,6.263907998800278,104.96989917010069,8028.625,0.3354543216309583,0.0,8,9,9,9,55,77,100,100,100,100,100
,Aggregated,2674,0,10,19.77537639951786,5.87757583707571,1230.2982257679105,10692.530665669408,22.42512140102956,0.0,10,11,12,13,25,53,110,230,1200,1200,1200
