sample_index,timestamp_iso,timestamp_unix,elapsed_seconds,phase,baseline_seconds,url,source,output,apower,voltage,freq,current,aenergy_total,ret_aenergy_total,temperature_c,temperature_f,error
0,2026-05-20T13:27:47.198657+00:00,1779283667.198657,0.00018537198775447905,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,162.1,235.3,49.9,0.739,74252.933,0.0,49.2,120.6,
1,2026-05-20T13:27:48.198715+00:00,1779283668.198715,1.0002607810019981,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,161.3,235.3,49.9,0.735,74252.933,0.0,49.1,120.4,
2,2026-05-20T13:27:49.198718+00:00,1779283669.198718,2.0002582609886304,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,159.7,235.3,49.9,0.729,74252.933,0.0,48.9,120.1,
3,2026-05-20T13:27:50.198743+00:00,1779283670.198743,3.0002825720002875,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,159.6,235.3,49.9,0.729,74252.933,0.0,49.1,120.4,
4,2026-05-20T13:27:51.198643+00:00,1779283671.198643,4.000181006995263,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,160.9,234.5,49.9,0.737,74252.933,0.0,49.1,120.4,
5,2026-05-20T13:27:52.198691+00:00,1779283672.198691,5.000231290992815,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,158.5,235.0,49.9,0.724,74253.149,0.0,49.2,120.6,
6,2026-05-20T13:27:53.198709+00:00,1779283673.198709,6.000250388984568,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,161.3,235.2,49.9,0.735,74253.149,0.0,49.2,120.5,
7,2026-05-20T13:27:54.198702+00:00,1779283674.198702,7.00024243700318,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,158.0,235.2,49.9,0.722,74253.149,0.0,49.1,120.4,
8,2026-05-20T13:27:55.198800+00:00,1779283675.1988,8.000342693005223,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,165.2,235.1,49.9,0.753,74253.149,0.0,49.2,120.6,
9,2026-05-20T13:27:56.198646+00:00,1779283676.198646,9.00018673800514,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,157.8,235.2,49.9,0.721,74253.149,0.0,49.1,120.4,
