Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,3840,0,14,22.378889246465405,8.929395000450313,1123.9967800211161,10552.715104166668,32.124550200515564,0.0,14,16,17,18,25,46,95,160,1100,1100,1100
POST,/cart,430,0,28,32.85695753320185,16.623862902633846,222.49647695571184,17827.95581395349,3.5972803609952324,0.0,28,30,32,34,45,67,110,140,220,220,220
POST,/cart/checkout,191,0,16,18.79778436472864,10.274635977111757,162.62601991184056,6805.204188481675,1.5978617417443939,0.0,16,17,18,18,23,36,65,89,160,160,160
GET,/product/0PUK6V6EV0,78,0,12,15.195251321599175,7.217267993837595,85.76805202756077,8014.423076923077,0.6525299259479724,0.0,12,14,15,16,19,33,62,86,86,86,86
GET,/product/1YMWWN1N4O,78,0,11,14.443393674297019,7.622330100275576,88.0684870062396,8036.307692307692,0.6525299259479724,0.0,11,13,15,17,19,23,61,88,88,88,88
GET,/product/2ZYFJ3GM2N,91,0,12,14.279592118307866,7.776175974868238,88.70170603040606,8034.054945054945,0.7612849136059678,0.0,12,13,13,14,18,20,86,89,89,89,89
GET,/product/66VCHSJNUP,67,0,11,14.650655884309602,7.983437972143292,103.74305595178157,7993.149253731343,0.5605064748527455,0.0,11,12,14,14,18,20,92,100,100,100,100
GET,/product/6E92ZMYYFZ,65,0,12,14.831227044431635,8.103010943159461,101.9227069336921,7985.738461538462,0.543774938289977,0.0,12,13,15,16,18,21,58,100,100,100,100
GET,/product/9SIQT8TOJO,72,0,12,16.443557065536474,8.844216004945338,116.1842430010438,8036.083333333333,0.6023353162596669,0.0,13,15,16,17,20,37,72,120,120,120,120
GET,/product/L9ECAV7KIM,71,0,12,16.601421947354897,7.93083303142339,100.78862309455872,7994.887323943662,0.5939695479782826,0.0,12,14,15,15,22,34,97,100,100,100,100
GET,/product/LS4PSXUNUM,71,0,11,15.827474981205354,7.583418977446854,119.94166497606784,7997.985915492958,0.5939695479782826,0.0,11,13,14,15,19,28,90,120,120,120,120
GET,/product/OLJCESPC7Z,67,0,12,16.536474855157977,8.271177066490054,92.57599106058478,8029.701492537313,0.5605064748527455,0.0,12,13,14,15,21,47,83,93,93,93,93
,Aggregated,5121,0,15,22.223201671527402,7.217267993837595,1123.9967800211161,10696.737551259519,42.841099368968806,0.0,15,17,19,21,30,47,89,140,1100,1100,1100
