sample_index,timestamp_iso,timestamp_unix,elapsed_seconds,phase,baseline_seconds,url,source,output,apower,voltage,freq,current,aenergy_total,ret_aenergy_total,temperature_c,temperature_f,error
0,2026-06-01T16:26:41.085567+00:00,1780331201.085567,0.0001753640826791525,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,167.6,237.8,49.9,0.754,117255.447,0.0,51.5,124.7,
1,2026-06-01T16:26:42.086254+00:00,1780331202.086254,1.0008855811320245,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,171.6,237.8,49.9,0.771,117255.447,0.0,51.3,124.3,
2,2026-06-01T16:26:43.085727+00:00,1780331203.085727,2.000350007088855,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,166.6,237.8,49.9,0.751,117255.447,0.0,51.2,124.2,
3,2026-06-01T16:26:44.085511+00:00,1780331204.085511,3.000131956068799,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,160.6,238.0,49.9,0.728,117255.663,0.0,51.3,124.3,
4,2026-06-01T16:26:45.086059+00:00,1780331205.086059,4.00068517611362,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,156.6,238.0,49.9,0.711,117255.663,0.0,51.2,124.2,
5,2026-06-01T16:26:46.085641+00:00,1780331206.085641,5.000264866044745,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,159.8,237.8,49.9,0.724,117255.663,0.0,51.3,124.3,
6,2026-06-01T16:26:47.086072+00:00,1780331207.086072,6.000696615083143,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,159.6,237.8,49.9,0.724,117255.663,0.0,51.3,124.3,
7,2026-06-01T16:26:48.085831+00:00,1780331208.085831,7.000457087997347,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,161.8,238.2,49.9,0.732,117255.663,0.0,51.3,124.3,
8,2026-06-01T16:26:49.086184+00:00,1780331209.086184,8.000806715106592,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,156.3,238.0,49.9,0.71,117255.879,0.0,51.3,124.3,
9,2026-06-01T16:26:50.085572+00:00,1780331210.085572,9.000194160966203,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,158.3,237.9,49.9,0.719,117255.879,0.0,51.3,124.3,
10,2026-06-01T16:26:51.086155+00:00,1780331211.086155,10.000777279958129,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,156.9,238.1,49.9,0.712,117255.879,0.0,51.3,124.4,
11,2026-06-01T16:26:52.085700+00:00,1780331212.0857,11.00032558501698,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,162.5,238.1,49.9,0.735,117255.879,0.0,51.2,124.2,
