Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1005,0,17,26.63971499403225,10.7944889459759,1058.384680072777,10549.9592039801,8.424781513725518,0.0,17,19,20,22,35,51,68,110,1000,1100,1100
POST,/cart,105,0,30,37.064413809483604,19.317130092531443,175.62373401597142,17819.114285714284,0.8802010536728153,0.0,30,33,35,38,55,100,120,170,180,180,180
POST,/cart/checkout,62,0,16,19.59786279645238,12.135530007071793,86.43750299233943,6803.903225806452,0.5197377650258529,0.0,16,18,18,19,23,49,57,86,86,86,86
GET,/product/0PUK6V6EV0,13,0,13,14.461420530166764,9.619903052225709,25.62327799387276,8020.461538461538,0.10897727331187237,0.0,13,15,15,15,24,26,26,26,26,26,26
GET,/product/1YMWWN1N4O,24,0,11,11.64900116661253,8.510916028171778,14.530819025821984,8020.375,0.2011888122680721,0.0,12,13,13,14,14,14,15,15,15,15,15
GET,/product/2ZYFJ3GM2N,17,0,12,16.235596020979916,8.528350037522614,70.47959498595446,8022.294117647059,0.14250874202321773,0.0,12,14,15,16,22,70,70,70,70,70,70
GET,/product/66VCHSJNUP,14,0,13,24.804999719240836,10.65968896728009,109.96383905876428,7981.428571428572,0.11736014048970872,0.0,16,21,26,30,46,110,110,110,110,110,110
GET,/product/6E92ZMYYFZ,21,0,14,14.425306608678685,9.147887933067977,30.86365992203355,7994.0952380952385,0.17604021073456308,0.0,14,14,15,16,18,24,31,31,31,31,31
GET,/product/9SIQT8TOJO,23,0,12,12.384967422922669,8.888468029908836,18.324061995372176,8037.217391304348,0.19280594509023574,0.0,12,12,13,14,15,16,18,18,18,18,18
GET,/product/L9ECAV7KIM,21,0,12,12.536761522780926,9.068325976841152,25.591243989765644,7992.952380952381,0.17604021073456308,0.0,12,12,12,13,15,21,26,26,26,26,26
GET,/product/LS4PSXUNUM,10,0,12,14.887223672121763,10.546962032094598,31.347741023637354,8013.8,0.08382867177836337,0.0,12,13,16,21,31,31,31,31,31,31,31
GET,/product/OLJCESPC7Z,22,0,12,13.690939649346877,8.882613969035447,38.44541299622506,8035.545454545455,0.1844230779123994,0.0,12,14,14,15,16,17,38,38,38,38,38
,Aggregated,1337,0,17,25.633301964240733,8.510916028171778,1058.384680072777,10634.207928197457,11.207893416767183,0.0,17,19,22,24,35,51,76,120,1000,1100,1100
