Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1998,1998,8,18.9692413385909,3.3077639527618885,1086.3908849423751,0.0,16.706939621460883,16.706939621460883,8,9,11,11,15,24,42,72,1100,1100,1100
POST,/cart,218,218,7,18.741908802548338,4.1131890611723065,1048.0423929402605,0.0,1.8228792980372734,1.8228792980372734,7,9,10,11,18,21,31,47,1000,1000,1000
POST,/cart/checkout,94,94,8,21.44132314641227,3.8612469797953963,1086.5725979674608,0.0,0.7860121743830445,0.7860121743830445,8,9,13,14,17,22,40,1100,1100,1100,1100
GET,/product/0PUK6V6EV0,34,34,6,8.98125467424774,2.701226039789617,36.52589593548328,0.0,0.2843022758406757,0.2843022758406757,6,7,9,9,16,29,37,37,37,37,37
GET,/product/1YMWWN1N4O,36,36,7,37.62765363596069,3.668930963613093,1062.9001600900665,0.0,0.3010259391254213,0.3010259391254213,7,8,10,10,16,24,1100,1100,1100,1100,1100
GET,/product/2ZYFJ3GM2N,23,23,8,9.815530613591166,3.6769729340448976,34.048691974021494,0.0,0.19232212777457472,0.19232212777457472,8,9,11,12,19,20,34,34,34,34,34
GET,/product/66VCHSJNUP,43,43,7,7.4427209355933375,3.7226879503577948,20.260980003513396,0.0,0.359558760622031,0.359558760622031,7,7,8,9,10,11,20,20,20,20,20
GET,/product/6E92ZMYYFZ,29,29,7,10.213043380143313,3.481704043224454,64.88696997985244,0.0,0.2424931176288116,0.2424931176288116,7,10,11,13,16,19,65,65,65,65,65
GET,/product/9SIQT8TOJO,33,33,6,7.2839208278861465,3.627598052844405,17.733072978444397,0.0,0.2759404441983029,0.2759404441983029,6,8,9,9,11,13,18,18,18,18,18
GET,/product/L9ECAV7KIM,36,36,6,9.397052137905526,3.956665052101016,30.497298925183713,0.0,0.3010259391254213,0.3010259391254213,7,10,12,12,17,25,30,30,30,30,30
GET,/product/LS4PSXUNUM,36,36,7,8.160636278464356,4.16381296236068,28.286112938076258,0.0,0.3010259391254213,0.3010259391254213,7,8,9,9,11,24,28,28,28,28,28
GET,/product/OLJCESPC7Z,32,32,6,7.210575491626514,3.546284046024084,22.652350016869605,0.0,0.2675786125559301,0.2675786125559301,6,8,8,9,10,18,23,23,23,23,23
,Aggregated,2612,2612,7,18.22621743011133,2.701226039789617,1086.5725979674608,0.0,21.84110424987779,21.84110424987779,7,9,10,11,16,24,38,70,1100,1100,1100
