Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,13576,0,7,9.38458507920014,2.4511030060239136,1048.6690630204976,2583.0,113.83325442766322,0.0,7,8,10,10,14,19,32,45,73,1000,1000
,Aggregated,13576,0,7,9.38458507920014,2.4511030060239136,1048.6690630204976,2583.0,113.83325442766322,0.0,7,8,10,10,14,19,32,45,73,1000,1000
