Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1976,0,10,17.988440969502665,6.518715992569923,1037.8242088481784,10552.673076923076,16.56699316460851,0.0,10,10,11,12,17,41,90,180,1000,1000,1000
POST,/cart,207,0,12,22.05448827125888,8.872992359101772,931.8455494940281,18212.28502415459,1.7355099114746768,0.0,12,13,14,14,22,52,69,180,930,930,930
POST,/cart/checkout,109,0,13,15.56140602215988,9.834221564233303,156.8595515564084,6804.587155963302,0.9138675379262792,0.0,13,13,13,14,14,23,53,59,160,160,160
GET,/product/0PUK6V6EV0,33,0,8,14.051100352045262,6.756075657904148,97.62216173112392,7994.69696969697,0.27667549313364415,0.0,8,8,9,10,21,77,98,98,98,98,98
GET,/product/1YMWWN1N4O,42,0,8,12.403578586166812,6.4569078385829926,88.86597119271755,8011.714285714285,0.3521324458064562,0.0,8,8,9,9,13,55,89,89,89,89,89
GET,/product/2ZYFJ3GM2N,28,0,8,10.0924062010433,6.72285258769989,39.53619580715895,8039.75,0.23475496387097078,0.0,8,8,8,9,13,35,40,40,40,40,40
GET,/product/66VCHSJNUP,21,0,8,12.543640897742339,6.828839890658855,101.60409566015005,7998.952380952381,0.1760662229032281,0.0,8,8,9,9,10,11,100,100,100,100,100
GET,/product/6E92ZMYYFZ,36,0,8,18.406529367590945,6.899815052747726,101.13787464797497,7978.5,0.30182781069124814,0.0,8,8,18,27,51,93,100,100,100,100,100
GET,/product/9SIQT8TOJO,41,0,8,12.133208603212019,6.59461785107851,81.3813116401434,8031.048780487805,0.3437483399539215,0.0,8,8,8,10,21,36,81,81,81,81,81
GET,/product/L9ECAV7KIM,35,0,8,17.204060139400617,6.776286289095879,102.03569009900093,7999.8,0.29344370483871346,0.0,8,8,9,9,72,100,100,100,100,100,100
GET,/product/LS4PSXUNUM,25,0,8,15.86975958198309,6.572037935256958,198.95025994628668,8021.52,0.20960264631336678,0.0,8,8,9,9,10,16,200,200,200,200,200
GET,/product/OLJCESPC7Z,35,0,8,9.179636357086045,6.469882093369961,59.08115394413471,8035.0,0.29344370483871346,0.0,8,8,8,8,9,10,59,59,59,59,59
,Aggregated,2588,0,10,17.70384161743167,6.4569078385829926,1037.8242088481784,10716.919629057187,21.69806594635973,0.0,10,11,12,12,17,43,89,160,1000,1000,1000
