user_level,energy_source,throughput_mean,cpu_mean,cpu_max,energy_total,energy_per_request,p95_latency,error_rate
20,bpf_cpu_time,10.071875,1.315681962439897,1.3680358134825203,97548.30260376327,96.4388416664316,6.625,0.0
40,bpf_cpu_time,19.870526315789476,1.2849252708176975,1.3264130642195235,98900.19646227792,49.6231927291746,6.4526315789473685,0.0
60,bpf_cpu_time,28.698958333333337,1.3772365160236082,1.487316891945534,99510.48190902523,34.525955170615504,10.416666666666666,0.0
80,bpf_cpu_time,36.397894736842105,1.2941930671681432,1.3477286129984534,98973.30414626785,27.101246010003766,8.115789473684211,0.0
100,bpf_cpu_time,42.956250000000004,1.2978377806797874,1.3470271107725125,96724.99970102409,22.447026297898226,7.052083333333333,0.0
150,bpf_cpu_time,55.228125,1.305993913423197,1.3664420684004317,97394.23433680451,17.57961138843879,7.333333333333333,0.0
200,bpf_cpu_time,60.732291666666676,1.2991645576917568,1.387155310393135,99707.26858863741,16.35545393990032,12.583333333333334,0.0
300,bpf_cpu_time,61.57263157894739,1.301953241653488,1.3826465185629864,97084.83310104975,15.712823384488535,9.957894736842105,0.0
500,bpf_cpu_time,61.912500000000016,1.313743221556785,1.3893687223139461,98732.02418139303,15.891067108884108,14.854166666666666,0.0
