Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1149,0,7,8.665875592711133,3.4002940010395832,86.77233499838621,2583.0,9.641094713898356,0.0,7,8,9,9,13,20,31,40,75,87,87
,Aggregated,1149,0,7,8.665875592711133,3.4002940010395832,86.77233499838621,2583.0,9.641094713898356,0.0,7,8,9,9,13,20,31,40,75,87,87
