Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,6423,0,74,124.41980783342875,6.64836261421442,1679.4861108064651,10546.746068815195,53.743964085294266,0.0,74,95,110,130,180,360,1200,1500,1600,1700,1700
POST,/cart,702,0,81,112.10840904257364,9.784117341041565,1918.145440518856,17971.960113960115,5.873931618850471,0.0,81,100,120,130,150,230,610,980,1900,1900,1900
POST,/cart/checkout,360,0,62,79.57189534014712,10.385059751570225,1032.6258540153503,6804.133333333333,3.0122726250515237,0.0,63,78,88,93,130,190,410,590,1000,1000,1000
GET,/product/0PUK6V6EV0,111,0,54,69.2672672354289,6.9040050730109215,542.1592807397246,7996.657657657658,0.9287840593908865,0.0,54,86,95,97,100,140,200,280,540,540,540
GET,/product/1YMWWN1N4O,128,0,55,83.85659404302714,7.147918455302715,843.7973903492093,8025.796875,1.0710302666849862,0.0,56,92,98,100,160,200,360,570,840,840,840
GET,/product/2ZYFJ3GM2N,122,0,54,80.28425355670882,6.627899594604969,902.4292668327689,8022.713114754099,1.0208257229341273,0.0,54,92,96,97,100,150,200,850,900,900,900
GET,/product/66VCHSJNUP,116,0,56,74.38560126445674,6.73102680593729,846.3720316067338,7989.543103448276,0.9706211791832687,0.0,56,94,97,98,100,150,200,570,850,850,850
GET,/product/6E92ZMYYFZ,127,0,73,74.36017291693706,6.40981737524271,294.93078123778105,7980.385826771653,1.0626628427265097,0.0,73,94,97,98,100,150,200,220,290,290,290
GET,/product/9SIQT8TOJO,113,0,53,68.85658574612003,6.317643448710442,560.7029357925057,8029.95575221239,0.9455189073078394,0.0,53,93,96,97,100,100,290,410,560,560,560
GET,/product/L9ECAV7KIM,114,0,55,71.60329229704905,6.9718994200229645,842.9039642214775,8001.19298245614,0.9538863312663158,0.0,55,90,95,97,99,140,190,190,840,840,840
GET,/product/LS4PSXUNUM,101,0,54,75.43146853694822,6.741057150065899,525.0600017607212,7995.524752475248,0.8451098198061219,0.0,54,94,96,98,100,140,280,370,530,530,530
GET,/product/OLJCESPC7Z,120,0,57,86.54466083583732,6.330289877951145,897.9149926453829,8037.6,1.0040908750171744,0.0,61,96,99,100,120,220,290,690,900,900,900
,Aggregated,8537,0,72,115.58291901837255,6.317643448710442,1918.145440518856,10686.790793018625,71.43269833351349,0.0,72,94,110,120,170,270,980,1500,1600,1900,1900
