Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,4739,0,8,22.917122438565325,5.6829629465937614,939.5796142052859,10545.141802067947,39.65992395975125,0.0,8,10,16,24,47,68,120,230,800,940,940
POST,/cart,467,0,11,21.91182833146982,8.080156985670328,426.4811200555414,17953.111349036404,3.9082474127883167,0.0,11,13,23,31,50,68,93,120,430,430,430
POST,/cart/checkout,264,0,10,24.539791537928537,7.7455490827560425,916.5551918558776,6805.155303030303,2.2093732697561363,0.0,10,11,16,22,43,60,110,370,920,920,920
GET,/product/0PUK6V6EV0,90,0,7,15.553136250107652,5.137014901265502,85.94679809175432,8003.033333333334,0.7531954328714101,0.0,7,7,10,16,47,74,83,86,86,86,86
GET,/product/1YMWWN1N4O,95,0,6,16.86151339182336,5.035060225054622,99.42913986742496,8027.042105263158,0.7950396235864884,0.0,6,7,10,18,53,77,99,99,99,99,99
GET,/product/2ZYFJ3GM2N,93,0,7,11.837164288066248,5.159908207133412,72.41634000092745,8016.096774193548,0.7783019473004571,0.0,7,7,8,10,32,44,67,72,72,72,72
GET,/product/66VCHSJNUP,94,0,6,11.333070730077143,5.234464071691036,76.44698093645275,8002.244680851064,0.7866707854434728,0.0,6,7,7,8,13,58,74,76,76,76,76
GET,/product/6E92ZMYYFZ,90,0,6,12.492208094853494,5.094924010336399,106.45071417093277,7962.844444444445,0.7531954328714101,0.0,6,7,8,8,20,52,99,110,110,110,110
GET,/product/9SIQT8TOJO,81,0,6,10.985353659769451,5.417214939370751,67.80430395156145,8024.358024691358,0.677875889584269,0.0,6,7,7,8,14,57,68,68,68,68,68
GET,/product/L9ECAV7KIM,75,0,7,14.582180172825852,5.380826070904732,83.23945687152445,7991.1466666666665,0.627662860726175,0.0,7,8,11,14,43,71,81,83,83,83,83
GET,/product/LS4PSXUNUM,95,0,6,10.86872937402835,5.324736936017871,85.9924559481442,7996.4631578947365,0.7950396235864884,0.0,6,7,8,8,13,53,80,86,86,86,86
GET,/product/OLJCESPC7Z,94,0,7,13.270809580175642,5.319693125784397,97.04514313489199,8028.382978723404,0.7866707854434728,0.0,7,7,8,10,26,71,93,97,97,97,97
,Aggregated,6277,0,8,21.645869726673606,5.035060225054622,939.5796142052859,10612.543890393501,52.531197023709346,0.0,8,10,15,22,47,67,100,180,800,940,940
