sample_index,timestamp_iso,timestamp_unix,elapsed_seconds,phase,baseline_seconds,url,source,output,apower,voltage,freq,current,aenergy_total,ret_aenergy_total,temperature_c,temperature_f,error
0,2026-06-08T15:00:38.870947+00:00,1780930838.870947,0.00016259495168924332,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,151.6,236.1,49.9,0.695,128751.792,0.0,51.3,124.3,
1,2026-06-08T15:00:39.870989+00:00,1780930839.870989,1.0002184689510614,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,149.8,236.1,50.0,0.688,128751.792,0.0,51.3,124.3,
2,2026-06-08T15:00:40.871244+00:00,1780930840.871244,2.0004797549918294,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,150.0,236.1,49.9,0.689,128752.008,0.0,51.2,124.1,
3,2026-06-08T15:00:41.871298+00:00,1780930841.871298,3.0005399369983934,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,152.4,236.1,49.9,0.698,128752.008,0.0,51.3,124.3,
4,2026-06-08T15:00:42.871351+00:00,1780930842.871351,4.000588789989706,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,152.4,236.0,49.9,0.698,128752.008,0.0,51.2,124.2,
5,2026-06-08T15:00:43.871100+00:00,1780930843.8711,5.000341799983289,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,149.9,236.1,50.0,0.688,128752.008,0.0,51.2,124.2,
6,2026-06-08T15:00:44.871430+00:00,1780930844.87143,6.000665227998979,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,149.6,236.1,50.0,0.687,128752.008,0.0,51.3,124.3,
7,2026-06-08T15:00:45.871393+00:00,1780930845.871393,7.000633235962596,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,149.4,236.2,49.9,0.687,128752.225,0.0,51.3,124.3,
8,2026-06-08T15:00:46.871684+00:00,1780930846.871684,8.000926577951759,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,150.1,236.2,50.0,0.689,128752.225,0.0,51.2,124.2,
9,2026-06-08T15:00:47.871105+00:00,1780930847.871105,9.000347047985997,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,151.3,236.3,50.0,0.693,128752.225,0.0,51.3,124.3,
10,2026-06-08T15:00:48.870931+00:00,1780930848.870931,10.000159292947501,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,150.0,236.3,50.0,0.688,128752.225,0.0,51.3,124.3,
11,2026-06-08T15:00:49.871056+00:00,1780930849.871056,11.000295623962302,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,149.5,236.4,50.0,0.686,128752.225,0.0,51.2,124.2,
12,2026-06-08T15:00:50.871097+00:00,1780930850.871097,12.000335867982358,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,150.6,236.4,50.0,0.691,128752.441,0.0,51.3,124.3,
13,2026-06-08T15:00:51.871708+00:00,1780930851.871708,13.000946037995163,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,152.0,236.5,50.0,0.696,128752.441,0.0,51.2,124.2,
14,2026-06-08T15:00:52.871333+00:00,1780930852.871333,14.000576867954805,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,152.3,236.5,50.0,0.697,128752.441,0.0,51.2,124.2,
15,2026-06-08T15:00:53.871413+00:00,1780930853.871413,15.000654766976368,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,150.9,236.5,50.0,0.692,128752.441,0.0,51.3,124.3,
16,2026-06-08T15:00:54.871157+00:00,1780930854.871157,16.000397874973714,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,149.0,236.4,50.0,0.685,128752.441,0.0,51.3,124.3,
17,2026-06-08T15:00:55.871758+00:00,1780930855.871758,17.000997273949906,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,149.3,236.5,50.0,0.686,128752.657,0.0,51.2,124.2,
18,2026-06-08T15:00:56.871183+00:00,1780930856.871183,18.00042289699195,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,149.7,236.5,50.0,0.687,128752.657,0.0,51.3,124.3,
19,2026-06-08T15:00:57.871084+00:00,1780930857.871084,19.000322925974615,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,149.7,236.5,50.0,0.687,128752.657,0.0,51.3,124.3,
20,2026-06-08T15:00:58.871395+00:00,1780930858.871395,20.000633121991996,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,150.6,236.5,50.0,0.691,128752.657,0.0,51.3,124.3,
21,2026-06-08T15:00:59.871290+00:00,1780930859.87129,21.0006163699436,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,149.1,236.4,50.0,0.685,128752.657,0.0,51.3,124.3,
22,2026-06-08T15:01:00.871486+00:00,1780930860.871486,22.000724479963537,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,148.8,236.4,50.0,0.684,128752.657,0.0,51.2,124.2,
23,2026-06-08T15:01:01.871712+00:00,1780930861.871712,23.000949215958826,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,148.7,236.4,50.0,0.685,128752.874,0.0,51.3,124.3,
24,2026-06-08T15:01:02.871260+00:00,1780930862.87126,24.000498249952216,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,152.1,236.4,50.0,0.697,128752.874,0.0,51.2,124.1,
25,2026-06-08T15:01:03.871649+00:00,1780930863.871649,25.000882262946106,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,152.5,236.4,50.0,0.698,128752.874,0.0,51.3,124.3,
26,2026-06-08T15:01:04.871217+00:00,1780930864.871217,26.00045908294851,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,149.3,236.4,50.0,0.686,128752.874,0.0,51.3,124.3,
27,2026-06-08T15:01:05.871136+00:00,1780930865.871136,27.000407697982155,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,149.0,236.4,50.0,0.685,128752.874,0.0,51.3,124.3,
28,2026-06-08T15:01:06.871289+00:00,1780930866.871289,28.000529732962605,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,149.9,236.4,50.0,0.688,128753.09,0.0,51.3,124.3,
29,2026-06-08T15:01:07.871723+00:00,1780930867.871723,29.000970990979113,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,149.6,236.5,50.0,0.687,128753.09,0.0,51.3,124.3,
30,2026-06-08T15:01:08.871785+00:00,1780930868.871785,30.001022911979817,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,149.9,236.4,50.0,0.703,128753.09,0.0,51.3,124.3,
31,2026-06-08T15:01:09.870966+00:00,1780930869.870966,31.000200290000066,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,148.9,236.4,50.0,0.684,128753.09,0.0,51.2,124.2,
32,2026-06-08T15:01:10.871186+00:00,1780930870.871186,32.000426390965,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,148.3,236.5,50.0,0.682,128753.306,0.0,51.3,124.3,
33,2026-06-08T15:01:11.981020+00:00,1780930871.98102,33.110247659962624,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,148.3,236.5,50.0,0.682,128753.306,0.0,51.3,124.3,
34,2026-06-08T15:01:12.871723+00:00,1780930872.871723,34.000960775942076,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,153.2,236.4,50.0,0.701,128753.306,0.0,51.3,124.3,
