Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,6033,0,200,217.76415768794044,5.891319364309311,1074.1504672914743,10253.887618100447,50.826255248760184,0.0,200,270,310,340,410,480,560,600,800,1100,1100
POST,/cart,673,0,230,238.7686485720779,8.533031679689884,830.6017033755779,17524.11887072808,5.669827578719643,0.0,230,290,330,350,420,490,570,650,830,830,830
POST,/cart/checkout,323,0,160,156.94846845759605,8.120299316942692,499.04450960457325,6549.421052631579,2.721180249519234,0.0,160,190,210,220,260,300,350,400,500,500,500
GET,/product/0PUK6V6EV0,107,0,190,159.84974775428526,5.573253147304058,314.83852211385965,7716.401869158878,0.9014436120698391,0.0,190,200,200,200,290,300,310,310,310,310,310
GET,/product/1YMWWN1N4O,114,0,190,172.81437826163153,6.670902483165264,401.5614287927747,7740.403508771929,0.9604165586538473,0.0,190,200,210,240,300,320,400,400,400,400,400
GET,/product/2ZYFJ3GM2N,124,0,190,156.8116181109461,5.689960904419422,495.91906275600195,7737.225806451613,1.0446636252024304,0.0,190,200,200,210,300,310,400,400,500,500,500
GET,/product/66VCHSJNUP,107,0,180,159.96694031267245,5.236765369772911,487.1659642085433,7707.663551401869,0.9014436120698391,0.0,180,200,200,210,300,310,400,410,490,490,490
GET,/product/6E92ZMYYFZ,132,0,190,158.4911653348668,5.936292000114918,403.13327219337225,7695.916666666667,1.1120612784412969,0.0,190,200,200,200,300,300,330,400,400,400,400
GET,/product/9SIQT8TOJO,113,0,100,126.59630737374577,5.481045693159103,394.4778433069587,7741.920353982301,0.951991851998989,0.0,100,190,200,200,210,300,300,390,390,390,390
GET,/product/L9ECAV7KIM,105,0,190,164.52571802018653,5.3302450105547905,403.6056911572814,7709.9047619047615,0.8845941987601225,0.0,190,200,200,210,290,300,390,400,400,400,400
GET,/product/LS4PSXUNUM,105,0,190,160.42053033376024,5.2932556718587875,398.31583201885223,7710.2095238095235,0.8845941987601225,0.0,190,200,200,200,300,300,390,400,400,400,400
GET,/product/OLJCESPC7Z,122,0,180,169.37624245546147,4.870613105595112,499.52286668121815,7741.516393442623,1.0278142118927138,0.0,180,200,210,290,300,390,400,400,500,500,500
,Aggregated,8058,0,190,209.54730190333467,4.870613105595112,1074.1504672914743,10389.348597666914,67.88628622484826,0.0,190,250,300,320,400,470,530,590,790,1100,1100
