sample_index,timestamp_iso,timestamp_unix,elapsed_seconds,phase,baseline_seconds,url,source,output,apower,voltage,freq,current,aenergy_total,ret_aenergy_total,temperature_c,temperature_f,error
0,2026-06-15T10:16:04.750839+00:00,1781518564.750839,0.000327063025906682,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,170.2,236.0,49.9,0.768,152933.312,0.0,52.6,126.6,
1,2026-06-15T10:16:05.751042+00:00,1781518565.751042,1.0005458479863591,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,173.2,236.1,49.9,0.78,152933.312,0.0,52.6,126.7,
2,2026-06-15T10:16:06.751206+00:00,1781518566.751206,2.0007079030037858,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,162.6,236.2,49.9,0.738,152933.528,0.0,52.3,126.2,
3,2026-06-15T10:16:07.751226+00:00,1781518567.751226,3.000735659035854,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,160.9,236.2,49.9,0.732,152933.528,0.0,52.5,126.5,
4,2026-06-15T10:16:08.751178+00:00,1781518568.751178,4.00068174302578,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,159.3,236.2,49.9,0.725,152933.528,0.0,52.3,126.2,
5,2026-06-15T10:16:09.751156+00:00,1781518569.751156,5.000659189012367,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,171.2,236.2,49.9,0.771,152933.528,0.0,52.5,126.5,
6,2026-06-15T10:16:10.751095+00:00,1781518570.751095,6.000599162012804,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,165.7,236.2,49.9,0.75,152933.744,0.0,52.6,126.6,
7,2026-06-15T10:16:11.751162+00:00,1781518571.751162,7.00066447298741,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,163.5,236.3,49.9,0.742,152933.744,0.0,52.7,126.8,
8,2026-06-15T10:16:12.751147+00:00,1781518572.751147,8.000648436020128,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,159.2,236.3,49.9,0.724,152933.744,0.0,52.6,126.7,
9,2026-06-15T10:16:13.750963+00:00,1781518573.750963,9.000471471983474,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,159.4,235.9,49.9,0.726,152933.744,0.0,52.6,126.7,
10,2026-06-15T10:16:14.751070+00:00,1781518574.75107,10.000573236029595,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,156.5,235.7,49.9,0.715,152933.744,0.0,52.3,126.1,
