Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,5600,0,370,384.6700079614363,10.407631285488605,1679.755799472332,10548.482142857143,47.0705456587132,0.0,370,430,480,510,610,760,1000,1100,1600,1700,1700
POST,/cart,619,0,350,366.1135203146371,23.13397917896509,1532.660186290741,17870.416801292406,5.202976386204192,0.0,350,410,460,490,570,670,860,1100,1500,1500,1500
POST,/cart/checkout,299,0,190,206.42039348935103,20.283459685742855,894.65949870646,6804.612040133779,2.5132309199920084,0.0,190,230,250,270,330,360,460,570,890,890,890
GET,/product/0PUK6V6EV0,113,0,210,233.89246107070846,16.449155285954475,488.85291907936335,8009.451327433629,0.9498163677561771,0.0,210,290,300,300,380,400,480,490,490,490,490
GET,/product/1YMWWN1N4O,124,0,210,234.86237209140052,16.847661696374416,798.2578799128532,8027.104838709677,1.042276368157221,0.0,210,290,300,310,390,400,420,430,800,800,800
GET,/product/2ZYFJ3GM2N,113,0,210,249.8047955795727,34.072866663336754,704.8358535394073,8021.699115044248,0.9498163677561771,0.0,210,290,300,300,400,460,680,700,700,700,700
GET,/product/66VCHSJNUP,110,0,230,252.65398297289556,19.13207583129406,876.3749729841948,7997.363636363636,0.9246000040104378,0.0,230,290,300,310,390,400,570,790,880,880,880
GET,/product/6E92ZMYYFZ,109,0,220,249.1054710752647,20.56998200714588,582.3849737644196,7979.816513761468,0.9161945494285249,0.0,220,300,310,380,400,450,510,580,580,580,580
GET,/product/9SIQT8TOJO,103,0,210,238.91483620713348,33.70409179478884,503.7995995953679,7989.834951456311,0.8657618219370464,0.0,210,280,300,310,400,420,490,500,500,500,500
GET,/product/L9ECAV7KIM,122,0,220,244.15202926630613,13.915971852838993,793.6686547473073,7989.950819672131,1.0254654589933947,0.0,220,290,300,320,390,410,570,720,790,790,790
GET,/product/LS4PSXUNUM,98,0,220,243.39315271461192,14.319867826998234,795.6223040819168,7948.448979591837,0.823734549027481,0.0,220,300,300,310,390,410,590,800,800,800,800
GET,/product/OLJCESPC7Z,93,0,220,243.13886548763,15.083317644894123,588.2285535335541,8027.537634408603,0.7817072761179157,0.0,220,290,300,310,400,480,580,590,590,590,590
,Aggregated,7503,0,340,357.4677314518677,10.407631285488605,1679.755799472332,10668.731707317073,63.06612572809378,0.0,340,400,450,480,580,700,950,1100,1500,1700,1700
