Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,6118,0,2000,1800.4486228044968,14.944685623049736,4276.683860458434,10250.300261523375,51.133359977696145,0.0,2000,2300,2400,2500,2700,2900,3100,3300,3700,4300,4300
POST,/cart,652,0,1200,1182.469199631546,24.343724362552166,3152.842389419675,17136.230061349692,5.44932178905817,0.0,1200,1500,1700,1800,2100,2300,2500,2800,3200,3200,3200
POST,/cart/checkout,353,0,640,689.0974217186822,91.65236447006464,2004.9100182950497,6558.1388101983,2.9503229931557273,0.0,640,860,980,1100,1200,1400,1600,1800,2000,2000,2000
GET,/product/0PUK6V6EV0,108,0,710,749.8471897388636,94.12696864455938,2006.8500526249409,7723.462962962963,0.9026483945065681,0.0,710,910,1000,1100,1300,1500,1600,1600,2000,2000,2000
GET,/product/1YMWWN1N4O,103,0,800,837.0042872135934,11.735867708921432,2812.983217649162,7732.747572815534,0.8608591169831159,0.0,800,1000,1100,1200,1300,1500,1600,1700,2800,2800,2800
GET,/product/2ZYFJ3GM2N,106,0,800,795.6367808323846,11.408035643398762,1757.2120279073715,7742.537735849057,0.8859326834971872,0.0,800,990,1100,1100,1300,1500,1700,1700,1800,1800,1800
GET,/product/66VCHSJNUP,116,0,790,779.7167626097156,96.41369991004467,2606.3997503370047,7703.275862068966,0.9695112385440917,0.0,790,990,1100,1200,1400,1500,1500,1600,2600,2600,2600
GET,/product/6E92ZMYYFZ,109,0,700,713.3215655820495,16.788135282695293,1623.1348933652043,7689.266055045871,0.9110062500112586,0.0,700,900,1000,1100,1300,1400,1500,1600,1600,1600,1600
GET,/product/9SIQT8TOJO,117,0,800,809.4776452829441,33.23535341769457,2311.6958681493998,7744.051282051282,0.9778690940487822,0.0,800,1000,1100,1100,1300,1400,1900,2000,2300,2300,2300
GET,/product/L9ECAV7KIM,104,0,710,713.3394469363758,25.014019571244717,1694.2481640726328,7706.298076923077,0.8692169724878064,0.0,710,900,1000,1100,1200,1400,1600,1700,1700,1700,1700
GET,/product/LS4PSXUNUM,130,0,790,769.8198470000464,10.339389555156231,2318.1466003879905,7707.823076923077,1.086521215609758,0.0,790,910,1100,1100,1300,1500,1600,1600,2300,2300,2300
GET,/product/OLJCESPC7Z,114,0,700,728.4869144245852,16.718569211661816,1415.367228910327,7728.30701754386,0.9527955275347108,0.0,710,920,1000,1100,1200,1300,1400,1400,1400,1400,1400
,Aggregated,8130,0,1700,1574.5532459572535,10.339389555156231,4276.683860458434,10328.752890528905,67.94936525313332,0.0,1700,2100,2300,2400,2600,2800,3100,3200,3600,4300,4300
