sample_index,timestamp_iso,timestamp_unix,elapsed_seconds,phase,baseline_seconds,url,source,output,apower,voltage,freq,current,aenergy_total,ret_aenergy_total,temperature_c,temperature_f,error
0,2026-06-08T16:07:11.127527+00:00,1780934831.127527,0.00016605498967692256,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,150.3,236.5,50.0,0.69,128918.977,0.0,51.1,123.9,
1,2026-06-08T16:07:12.128143+00:00,1780934832.128143,1.0007975510088727,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,149.8,236.6,50.0,0.688,128919.194,0.0,51.1,123.9,
2,2026-06-08T16:07:13.127918+00:00,1780934833.127918,2.000574435980525,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,151.4,236.6,50.0,0.694,128919.194,0.0,51.1,124.1,
3,2026-06-08T16:07:14.128054+00:00,1780934834.128054,3.0007135170162655,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,150.1,236.7,50.0,0.689,128919.194,0.0,51.1,124.1,
4,2026-06-08T16:07:15.127769+00:00,1780934835.127769,4.000425496022217,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,149.0,236.8,50.0,0.684,128919.194,0.0,51.1,124.1,
5,2026-06-08T16:07:16.127681+00:00,1780934836.127681,5.00033412897028,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,149.1,236.7,50.0,0.685,128919.194,0.0,51.1,124.1,
6,2026-06-08T16:07:17.127605+00:00,1780934837.127605,6.000266278977506,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,149.4,236.8,50.0,0.686,128919.41,0.0,51.1,124.1,
7,2026-06-08T16:07:18.127546+00:00,1780934838.127546,7.000199606001843,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,153.9,237.0,50.0,0.703,128919.41,0.0,51.1,124.1,
8,2026-06-08T16:07:19.127894+00:00,1780934839.127894,8.000548981013708,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,151.4,236.9,50.0,0.694,128919.41,0.0,51.1,124.0,
9,2026-06-08T16:07:20.127866+00:00,1780934840.127866,9.000520722998772,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,149.1,236.9,50.0,0.685,128919.41,0.0,50.8,123.4,
10,2026-06-08T16:07:21.127719+00:00,1780934841.127719,10.000375891977455,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,150.1,236.9,50.0,0.688,128919.41,0.0,51.1,124.0,
