Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1982,0,15,23.039167347905913,9.024598984979093,1098.0052819941193,10546.86175580222,16.587759383248766,0.0,15,17,19,20,29,48,84,120,1100,1100,1100
POST,/cart,224,0,29,33.15043905032716,16.3222310366109,197.42231094278395,17946.959821428572,1.8747013631925953,0.0,29,32,34,36,40,73,86,100,200,200,200
POST,/cart/checkout,121,0,16,20.932106063547273,11.365159996785223,97.89236495271325,6805.892561983471,1.0126735042245716,0.0,16,18,20,21,29,43,79,92,98,98,98
GET,/product/0PUK6V6EV0,34,0,12,18.059604424599776,8.288460900075734,88.40663405135274,8006.911764705882,0.28455288548459035,0.0,12,15,15,19,22,73,88,88,88,88,88
GET,/product/1YMWWN1N4O,41,0,12,14.93695154842898,7.849000976420939,53.84156201034784,8039.829268292683,0.34313730308435897,0.0,12,13,14,15,17,43,54,54,54,54,54
GET,/product/2ZYFJ3GM2N,31,0,12,14.043835570074377,8.75277107115835,46.43431701697409,8017.612903225807,0.25944527794183236,0.0,12,13,16,16,19,23,46,46,46,46,46
GET,/product/66VCHSJNUP,38,0,12,14.408433096066705,8.950642077252269,57.80438403598964,7986.789473684211,0.318029695541601,0.0,12,13,14,16,19,35,58,58,58,58,58
GET,/product/6E92ZMYYFZ,39,0,12,16.17495352939631,8.040973916649818,95.88823700323701,7977.128205128205,0.32639889805585365,0.0,12,12,13,14,16,92,96,96,96,96,96
GET,/product/9SIQT8TOJO,30,0,12,17.763290472794324,8.98715399671346,105.86536908522248,8017.3,0.2510760754275797,0.0,12,13,15,17,43,51,110,110,110,110,110
GET,/product/L9ECAV7KIM,44,0,12,14.3999143963976,8.3596269832924,56.157532962970436,7998.068181818182,0.36824491062711695,0.0,12,13,14,15,18,20,56,56,56,56,56
GET,/product/LS4PSXUNUM,46,0,11,12.342737489076251,9.170425008051097,22.105806972831488,8001.217391304348,0.38498331565562227,0.0,11,12,13,14,16,20,22,22,22,22,22
GET,/product/OLJCESPC7Z,38,0,13,13.347462686636534,8.783568977378309,31.812450964935124,8021.315789473684,0.318029695541601,0.0,13,14,14,15,17,18,32,32,32,32,32
,Aggregated,2668,0,16,22.752519276843447,7.849000976420939,1098.0052819941193,10673.850074962518,22.32903230802609,0.0,16,18,20,23,33,48,83,110,1100,1100,1100
