Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,5854,0,8,11.381995357107849,4.820567090064287,140.33347321674228,11447.0,49.05573569984909,0.0,8,10,12,13,20,27,42,57,120,140,140
GET,/api/products,3841,0,8,11.260028141464643,4.077997989952564,155.8832200244069,6136.0,32.18706539513501,0.0,8,10,12,13,22,31,47,61,120,160,160
GET,/cart,1933,0,8,10.960734433668438,4.671993665397167,124.29083278402686,9400.0,16.198281022857582,0.0,8,10,12,13,20,26,39,48,120,120,120
POST,/cart,1930,0,8,10.791525212864492,4.72562899813056,155.21248616278172,9400.0,16.173141424787964,0.0,8,10,11,13,18,26,38,52,120,160,160
,Aggregated,13558,0,8,11.203327351599395,4.077997989952564,155.8832200244069,9359.146924325121,113.61422354262965,0.0,8,10,12,13,20,28,42,57,120,160,160
