Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,3381,0,9,11.244887066027163,5.616611801087856,150.00160038471222,11447.0,28.315580085983953,0.0,9,10,11,12,16,22,34,51,120,150,150
GET,/api/products,2245,0,9,11.364634931585305,5.453672260046005,161.45463287830353,6136.0,18.801679175697714,0.0,9,11,12,13,17,24,34,43,140,160,160
GET,/cart,1109,0,9,10.978197059161605,5.644951015710831,157.7168693765998,9400.0,9.287778265411477,0.0,9,10,11,12,15,21,36,51,110,160,160
POST,/cart,1138,0,9,10.972748558005884,5.513378418982029,137.47276086360216,9400.0,9.530650735832516,0.0,9,10,11,12,16,22,31,37,95,140,140
,Aggregated,7873,0,9,11.202130952529883,5.453672260046005,161.45463287830353,9348.333163978154,65.93568826292567,0.0,9,10,11,12,16,22,34,49,120,160,160
