Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,8376,0,24,61.18742827408451,9.062753058969975,1423.8515980541706,10546.656160458453,70.02729520266541,0.0,24,42,56,65,92,180,590,760,1200,1400,1400
POST,/cart,932,0,39,71.19122223005242,14.450363116338849,1174.8423490207642,17911.887339055793,7.791957871165732,0.0,39,59,74,84,110,200,410,660,1200,1200,1200
POST,/cart/checkout,439,0,20,44.78037834977879,9.762630797922611,678.8917249068618,6803.487471526196,3.6702462504739874,0.0,20,33,48,56,84,150,270,440,680,680,680
GET,/product/0PUK6V6EV0,157,0,13,37.849349002383505,7.758757099509239,1010.2186449803412,8007.229299363057,1.3125937615590342,0.0,13,19,34,67,82,100,140,270,1000,1000,1000
GET,/product/1YMWWN1N4O,173,0,14,43.80972312784867,7.862085942178965,1006.8319081328809,8021.1502890173415,1.4463612786605917,0.0,14,21,63,80,93,110,210,420,1000,1000,1000
GET,/product/2ZYFJ3GM2N,164,0,13,27.01784794718572,7.796502904966474,309.20088896527886,8019.304878048781,1.3711170502909655,0.0,13,16,23,48,73,83,97,130,310,310,310
GET,/product/66VCHSJNUP,165,0,14,36.92065257522644,7.327118190005422,300.32749520614743,7987.745454545455,1.379477520109813,0.0,14,19,33,58,83,190,220,300,300,300,300
GET,/product/6E92ZMYYFZ,182,0,13,37.91025502397423,7.465263828635216,304.14129979908466,7979.0,1.521605507030218,0.0,13,24,53,68,86,110,220,300,300,300,300
GET,/product/9SIQT8TOJO,157,0,14,35.97556665438898,7.235533092170954,928.1677689868957,8028.363057324841,1.3125937615590342,0.0,14,17,25,45,82,98,200,210,930,930,930
GET,/product/L9ECAV7KIM,130,0,14,41.38458806555718,7.809577975422144,1003.0772420577705,7994.123076923077,1.0868610764501556,0.0,14,20,44,61,89,110,200,290,1000,1000,1000
GET,/product/LS4PSXUNUM,146,0,16,43.27049386394146,7.718932116404176,380.2920230664313,7988.369863013699,1.2206285935517134,0.0,16,35,69,78,88,190,210,250,380,380,380
GET,/product/OLJCESPC7Z,147,0,15,37.82925990467169,7.213505916297436,275.3220349550247,8030.632653061224,1.2289890633705607,0.0,15,29,59,75,90,110,200,200,280,280,280
,Aggregated,11168,0,24,58.413788431964846,7.213505916297436,1423.8515980541706,10690.903653295129,93.36972693688722,0.0,24,42,57,66,93,170,530,720,1100,1400,1400
