user_level,energy_source,throughput_mean,cpu_mean,cpu_max,energy_total,energy_per_request,p95_latency,error_rate
20,joules,11.237373737373737,0.7354356988047295,1.0544487535291946,20.250474161543305,0.017807614357120007,43.61616161616162,0.0
40,joules,22.97171717171717,0.745116458158458,1.1341204917812793,20.842698575495938,0.008964937951106351,41.09090909090909,0.0
60,joules,34.26565656565657,0.7587914582096726,1.2012042189979566,20.635276393859435,0.0059531282810036815,54.14141414141414,0.0
80,joules,44.571875,0.7795250080342268,1.3693077891105712,21.038122851607472,0.0046630970164897945,104.42708333333333,0.0
100,joules,55.066326530612244,0.4189363059043895,0.44277555467796004,11.006609828777979,0.0019773248402117105,72.09183673469387,0.0
150,joules,80.71224489795918,0.39819082643637305,0.4293836230308852,10.594039949860802,0.0012976240371614961,105.27551020408163,0.0
200,joules,102.4959595959596,0.4095664062152248,0.4298579960505451,10.536923297747688,0.0010163723930967283,143.03030303030303,0.0
300,joules,124.30102040816327,0.3971532819183825,0.42898665787556334,10.006033708842283,0.000796307619487304,735.7551020408164,0.0
500,joules,138.2622448979592,0.3957225281301483,0.42603799103964574,10.56417464862251,0.0007556217582098008,978.8469387755102,0.0
