Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,7332,0,1300,1145.9231745158015,6.640765815973282,2908.3832865580916,10245.108974358975,61.5017024521386,0.0,1300,1400,1500,1600,1800,1900,2100,2300,2600,2900,2900
POST,/cart,746,0,940,912.1745120042351,8.617361076176167,2606.0960451141,17301.749329758713,6.2575381927571465,0.0,940,1100,1200,1300,1600,1700,2000,2100,2600,2600,2600
POST,/cart/checkout,419,0,440,465.00503943526235,7.764558307826519,1521.633573807776,6550.350835322196,3.514622657862258,0.0,440,560,620,690,870,1000,1200,1300,1500,1500,1500
GET,/product/0PUK6V6EV0,124,0,580,567.2564292476783,5.905700847506523,1666.331117041409,7683.362903225807,1.0401269918255847,0.0,590,700,790,800,910,1000,1200,1400,1700,1700,1700
GET,/product/1YMWWN1N4O,136,0,540,555.7638142216841,5.71188610047102,1465.7350713387132,7704.205882352941,1.1407844426474154,0.0,560,700,790,860,990,1200,1400,1500,1500,1500,1500
GET,/product/2ZYFJ3GM2N,129,0,500,519.5554275455517,7.176493294537067,1473.5839972272515,7718.480620155039,1.0820675963346809,0.0,500,690,750,800,900,1000,1300,1400,1500,1500,1500
GET,/product/66VCHSJNUP,126,0,680,635.6114972279304,5.567479878664017,1508.6813792586327,7671.738095238095,1.0569032336292232,0.0,690,790,810,880,990,1200,1300,1300,1500,1500,1500
GET,/product/6E92ZMYYFZ,125,0,550,536.6056151539087,5.899177864193916,1464.4439481198788,7663.872,1.048515112727404,0.0,550,700,790,810,900,1000,1100,1200,1500,1500,1500
GET,/product/9SIQT8TOJO,148,0,600,573.0723276155422,6.077253259718418,1399.2632050067186,7715.344594594595,1.2414418934692462,0.0,600,700,790,800,900,1100,1300,1400,1400,1400,1400
GET,/product/L9ECAV7KIM,139,0,570,552.2403171379789,6.218983791768551,1303.7817776203156,7665.848920863309,1.1659488053528733,0.0,570,700,770,800,910,1100,1200,1200,1300,1300,1300
GET,/product/LS4PSXUNUM,147,0,600,635.8643768000461,6.430136971175671,1671.4219292625785,7675.448979591837,1.233053772567427,0.0,600,790,890,920,1100,1200,1500,1500,1700,1700,1700
GET,/product/OLJCESPC7Z,147,0,540,559.0705160038913,6.604827009141445,1307.6017452403903,7701.040816326531,1.233053772567427,0.0,540,690,800,830,900,1000,1100,1100,1300,1300,1300
,Aggregated,9718,0,1100,1026.401381714246,5.567479878664017,2908.3832865580916,10306.382486108252,81.51575892387929,0.0,1100,1300,1500,1500,1700,1900,2100,2200,2600,2900,2900
