Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1951,0,17,27.847047615939534,9.812457486987114,727.4628281593323,10546.669400307535,16.331860837725053,0.0,17,19,22,26,54,76,130,160,720,730,730
POST,/cart,240,0,24,34.17410807839284,16.41804911196232,169.63830590248108,17987.666666666668,2.009044900591498,0.0,25,28,35,42,67,81,100,130,170,170,170
POST,/cart/checkout,112,0,23,30.87584231980145,16.732328571379185,132.87475984543562,6806.285714285715,0.937554286942699,0.0,23,25,26,33,61,70,96,110,130,130,130
GET,/product/0PUK6V6EV0,42,0,14,23.145115091687156,9.779450483620167,78.00195179879665,7999.857142857143,0.35158285760351216,0.0,15,20,28,34,48,62,78,78,78,78,78
GET,/product/1YMWWN1N4O,40,0,14,23.134652245789766,11.562456376850605,100.30393116176128,8018.45,0.3348408167652497,0.0,14,15,17,19,65,86,100,100,100,100,100
GET,/product/2ZYFJ3GM2N,32,0,16,31.8436571105849,10.844679549336433,105.71215767413378,8026.84375,0.26787265341219973,0.0,17,32,38,49,94,110,110,110,110,110,110
GET,/product/66VCHSJNUP,27,0,15,15.71662141079152,11.11630816012621,41.66125040501356,7987.259259259259,0.22601755131654352,0.0,15,16,16,17,18,20,42,42,42,42,42
GET,/product/6E92ZMYYFZ,35,0,15,21.125942787953786,11.012560687959194,65.11624436825514,7985.857142857143,0.29298571466959344,0.0,15,17,23,26,38,57,65,65,65,65,65
GET,/product/9SIQT8TOJO,27,0,15,20.999716387854683,11.889683082699776,95.06645053625107,8024.407407407408,0.22601755131654352,0.0,15,17,18,19,31,72,95,95,95,95,95
GET,/product/L9ECAV7KIM,26,0,15,21.843524972120157,13.271682895720005,84.14608053863049,7990.153846153846,0.2176465308974123,0.0,15,18,18,21,33,76,84,84,84,84,84
GET,/product/LS4PSXUNUM,47,0,16,27.23769421510874,10.61982847750187,101.00857354700565,7989.914893617021,0.3934379596991684,0.0,16,24,36,43,68,70,100,100,100,100,100
GET,/product/OLJCESPC7Z,34,0,15,24.901815799667556,11.573553085327148,83.663834258914,8015.85294117647,0.2846146942504622,0.0,15,16,19,34,61,79,84,84,84,84,84
,Aggregated,2613,0,17,28.064088121418678,9.779450483620167,727.4628281593323,10768.127057022579,21.873476355189936,0.0,17,21,24,29,57,76,120,140,720,730,730
