sample_index,timestamp_iso,timestamp_unix,elapsed_seconds,phase,baseline_seconds,url,source,output,apower,voltage,freq,current,aenergy_total,ret_aenergy_total,temperature_c,temperature_f,error
0,2026-06-10T15:55:13.711700+00:00,1781106913.7117,0.00018794900097418576,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,148.7,238.2,49.9,0.681,135984.447,0.0,51.7,125.1,
1,2026-06-10T15:55:14.711746+00:00,1781106914.711746,1.000250267003139,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,149.5,238.2,49.9,0.684,135984.447,0.0,51.7,125.0,
2,2026-06-10T15:55:15.712239+00:00,1781106915.712239,2.0007494870005758,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,147.8,238.2,49.9,0.677,135984.663,0.0,51.7,125.1,
3,2026-06-10T15:55:16.711945+00:00,1781106916.711945,3.0004465650017664,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,147.4,238.2,49.9,0.676,135984.663,0.0,51.7,125.0,
4,2026-06-10T15:55:17.711703+00:00,1781106917.711703,4.000204345000384,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,148.3,238.0,49.9,0.679,135984.663,0.0,51.7,125.1,
5,2026-06-10T15:55:18.712095+00:00,1781106918.712095,5.000606014000368,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,147.5,238.0,49.9,0.677,135984.663,0.0,51.7,125.1,
6,2026-06-10T15:55:19.711661+00:00,1781106919.711661,6.0001603750024515,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,147.6,238.1,49.9,0.677,135984.663,0.0,51.7,125.0,
7,2026-06-10T15:55:20.711752+00:00,1781106920.711752,7.000254580001638,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,148.0,237.9,49.9,0.678,135984.879,0.0,51.7,125.0,
8,2026-06-10T15:55:21.711761+00:00,1781106921.711761,8.000264715999947,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,150.3,237.9,49.9,0.687,135984.879,0.0,51.7,125.1,
9,2026-06-10T15:55:22.712022+00:00,1781106922.712022,9.00052439400315,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,149.8,238.0,49.9,0.685,135984.879,0.0,51.7,125.1,
10,2026-06-10T15:55:23.711715+00:00,1781106923.711715,10.000217039003473,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,147.9,238.3,49.9,0.683,135984.879,0.0,51.7,125.1,
