Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1988,0,7,12.299473968969744,5.488681606948376,792.8943447768688,10255.062374245474,16.790993804356827,0.0,7,8,9,10,15,29,59,110,780,790,790
POST,/cart,220,0,10,17.499930373477664,8.160538040101528,926.2591367587447,17722.95,1.8581582680877775,0.0,10,11,12,12,18,25,51,92,930,930,930
POST,/cart/checkout,105,0,10,18.46943887926283,7.683653384447098,840.0923889130354,6546.323809523809,0.886848264314621,0.0,10,10,11,11,13,16,28,42,840,840,840
GET,/product/0PUK6V6EV0,32,0,6,10.493790992768481,5.211786366999149,78.06240860372782,7711.15625,0.2702775662673131,0.0,6,6,7,8,10,62,78,78,78,78,78
GET,/product/1YMWWN1N4O,26,0,6,12.320976811819351,5.054325796663761,83.60849041491747,7751.961538461538,0.2196005225921919,0.0,6,7,7,8,20,69,84,84,84,84,84
GET,/product/2ZYFJ3GM2N,31,0,6,10.353323162323044,5.302640609443188,49.02067594230175,7723.612903225807,0.2618313923214596,0.0,6,7,8,9,10,46,49,49,49,49,49
GET,/product/66VCHSJNUP,33,0,7,12.427285539381431,5.204657092690468,70.29197085648775,7703.333333333333,0.27872374021316665,0.0,7,8,10,13,31,44,70,70,70,70,70
GET,/product/6E92ZMYYFZ,39,0,6,10.182455014915039,4.611345008015633,88.67347706109285,7703.7692307692305,0.3294007838882878,0.0,6,6,7,8,25,39,89,89,89,89,89
GET,/product/9SIQT8TOJO,42,0,6,6.892041613658269,5.0215329974889755,24.559807032346725,7736.523809523809,0.35473930572584844,0.0,6,6,7,7,8,12,25,25,25,25,25
GET,/product/L9ECAV7KIM,33,0,6,9.970576728157925,5.1056742668151855,79.56207450479269,7717.484848484848,0.27872374021316665,0.0,6,7,7,7,8,53,80,80,80,80,80
GET,/product/LS4PSXUNUM,40,0,6,6.470086961053312,4.971576854586601,15.164496377110481,7713.1,0.33784695783414137,0.0,6,6,6,7,8,10,15,15,15,15,15
GET,/product/OLJCESPC7Z,34,0,6,12.600136619499501,5.2872225642204285,145.6019477918744,7751.235294117647,0.28716991415902016,0.0,6,6,7,8,10,73,150,150,150,150,150
,Aggregated,2623,0,8,12.707071602514942,4.611345008015633,926.2591367587447,10433.68318719024,22.15431425997382,0.0,8,9,10,10,15,29,59,93,790,930,930
