Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,4282,0,14,16.8664636077783,6.821098970249295,1045.1472339918837,11447.0,35.81441778002218,0.0,14,16,18,20,26,35,50,61,130,1000,1000
GET,/api/products,2882,0,13,16.614333799174787,6.546756019815803,181.61932204384357,6136.0,24.104893050449306,0.0,13,16,18,20,28,36,48,68,170,180,180
GET,/cart,1421,0,13,16.025184660581093,6.681918050162494,154.78522097691894,9400.0,11.88516760051647,0.0,13,16,18,19,25,32,46,57,110,150,150
POST,/cart,1467,0,13,16.639069900686085,6.807992001995444,1042.513367952779,9400.0,12.269909127345292,0.0,13,16,18,19,24,31,46,55,180,1000,1000
,Aggregated,10052,0,13,16.64206228857149,6.546756019815803,1045.1472339918837,9336.17250298448,84.07438755833326,0.0,13,16,18,20,26,34,48,61,140,1000,1000
