Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,8420,0,21,49.975947439883484,8.566571050323546,1229.3951560277492,10548.863657957245,70.37768023282479,0.0,21,34,47,55,79,120,400,790,1100,1200,1200
POST,/cart,928,0,35,64.52847866013802,13.64199398085475,1180.2592889871448,17777.990301724138,7.756589935399217,0.0,35,53,67,76,100,150,380,770,1200,1200,1200
POST,/cart/checkout,501,0,19,36.0691487297003,9.148314013145864,709.4632020452991,6805.75249500998,4.187555557796345,0.0,19,31,40,45,68,94,140,270,710,710,710
GET,/product/0PUK6V6EV0,174,0,14,34.976430167042615,7.007398991845548,948.7827280536294,8004.33908045977,1.4543606128873532,0.0,14,18,35,55,81,95,110,250,950,950,950
GET,/product/1YMWWN1N4O,168,0,13,27.22385681339628,7.498315069824457,187.37787089776248,8034.357142857143,1.4042102469257203,0.0,13,17,25,38,79,85,100,180,190,190,190
GET,/product/2ZYFJ3GM2N,164,0,12,28.85809422061756,7.1129120187833905,958.791655022651,8017.975609756098,1.370776669617965,0.0,13,15,21,29,63,87,100,240,960,960,960
GET,/product/66VCHSJNUP,139,0,13,30.16022049902315,7.133748033083975,261.6177740273997,7985.755395683454,1.161816811444495,0.0,13,17,28,52,83,87,130,250,260,260,260
GET,/product/6E92ZMYYFZ,152,0,13,29.36473661362757,7.407134980894625,120.15753099694848,7984.868421052632,1.2704759376946992,0.0,14,19,50,62,84,91,98,110,120,120,120
GET,/product/9SIQT8TOJO,141,0,13,33.59129805619835,7.294696057215333,967.7275130525231,8038.581560283688,1.1785336000983724,0.0,13,17,25,49,83,90,97,110,970,970,970
GET,/product/L9ECAV7KIM,157,0,13,24.866464898541903,7.330761989578605,124.84355992637575,8002.420382165605,1.3122679093293934,0.0,13,18,25,38,64,85,92,100,120,120,120
GET,/product/LS4PSXUNUM,177,0,13,31.64145657542756,7.198602077551186,868.891405989416,7986.926553672316,1.4794357958681696,0.0,13,17,26,42,78,93,110,260,870,870,870
GET,/product/OLJCESPC7Z,151,0,13,36.68788258627748,7.135189021937549,943.6074079712853,8033.841059602649,1.2621175433677605,0.0,13,20,34,65,86,100,110,190,940,940,940
,Aggregated,11272,0,21,48.13514106759345,7.007398991845548,1229.3951560277492,10657.106103619588,94.21582085325429,0.0,21,34,47,56,81,110,300,720,1100,1200,1200
