Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,3765,0,15,28.676620486642605,9.045757935382426,1090.8672640798613,10549.749003984063,31.766875411555784,0.0,15,16,18,19,30,59,170,410,1100,1100,1100
POST,/cart,427,0,28,50.09943169958244,16.945526003837585,1447.772647952661,17735.491803278688,3.602777105108717,0.0,28,31,34,36,47,76,230,950,1400,1400,1400
POST,/cart/checkout,228,0,16,20.9979284784487,10.80354698933661,294.65458902996033,6805.070175438596,1.9237311006201112,0.0,16,17,19,20,25,52,78,92,290,290,290
GET,/product/0PUK6V6EV0,86,0,13,26.71876240949428,8.5671900305897,896.7672680737451,8007.488372093023,0.7256178712865332,0.0,13,14,15,16,21,50,110,900,900,900,900
GET,/product/1YMWWN1N4O,71,0,12,14.260382079978434,7.550248992629349,90.5304659390822,8026.605633802817,0.5990566146667891,0.0,12,13,15,15,17,24,58,91,91,91,91
GET,/product/2ZYFJ3GM2N,58,0,11,27.855693511183148,7.87257996853441,899.4662760524079,8016.224137931034,0.48937019226301076,0.0,12,14,15,15,18,22,24,900,900,900,900
GET,/product/66VCHSJNUP,77,0,12,37.404688527239124,7.836098084226251,917.6737370435148,7991.818181818182,0.6496811173146867,0.0,12,13,14,15,23,67,850,920,920,920,920
GET,/product/6E92ZMYYFZ,74,0,12,26.573082894665767,8.673642994835973,913.8973990920931,7984.77027027027,0.6243688659907378,0.0,12,13,14,15,17,42,86,910,910,910,910
GET,/product/9SIQT8TOJO,66,0,11,14.313860050275583,8.316018036566675,78.73115502297878,8031.863636363636,0.5568695291268743,0.0,11,13,14,15,19,21,71,79,79,79,79
GET,/product/L9ECAV7KIM,55,0,12,13.273066129874099,8.657853933982551,43.029722990468144,7989.890909090909,0.46405794093906194,0.0,12,13,14,15,17,21,33,43,43,43,43
GET,/product/LS4PSXUNUM,79,0,12,13.919450665376138,8.687625988386571,99.21016707085073,7988.7594936708865,0.6665559515306526,0.0,12,13,13,15,18,21,46,99,99,99,99
GET,/product/OLJCESPC7Z,58,0,12,15.79937301094419,7.169730961322784,100.7708259858191,8039.948275862069,0.48937019226301076,0.0,13,13,14,15,19,35,97,100,100,100,100
,Aggregated,5044,0,15,29.2646104020667,7.169730961322784,1447.772647952661,10674.288065027757,42.55833189266597,0.0,15,17,19,22,33,57,150,410,1100,1400,1400
