Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,7807,0,130,202.4278635083324,9.845197899267077,2043.6405350919813,10545.702958883054,65.53817333401508,0.0,130,170,190,200,380,820,1100,1400,1700,2000,2000
POST,/cart,838,0,150,221.57769409666253,18.39041686616838,2090.0946899782866,17630.1861575179,7.034839151262283,0.0,150,180,200,230,420,790,1200,1500,2100,2100,2100
POST,/cart/checkout,429,0,110,165.30786531962158,16.321175964549184,1919.1387521568686,6804.620046620046,3.6013675368633886,0.0,110,130,150,160,240,570,1100,1500,1900,1900,1900
GET,/product/0PUK6V6EV0,147,0,100,118.62189078950608,10.107329115271568,738.3383901324123,8003.0544217687075,1.2340350301140282,0.0,100,110,140,160,200,210,350,570,740,740,740
GET,/product/1YMWWN1N4O,143,0,100,133.07812204258843,11.265248991549015,916.1708280444145,8029.650349650349,1.2004558456211294,0.0,100,100,110,130,200,320,870,900,920,920,920
GET,/product/2ZYFJ3GM2N,160,0,100,126.28960644215113,11.656238930299878,880.6269189808518,8016.35625,1.3431673797159491,0.0,100,110,130,160,200,200,500,870,880,880,880
GET,/product/66VCHSJNUP,152,0,100,137.92125441863104,13.6812599375844,849.0025869105011,7987.059210526316,1.2760090107301516,0.0,100,120,160,170,200,380,480,820,850,850,850
GET,/product/6E92ZMYYFZ,148,0,100,111.69222162916904,10.40466595441103,825.9549220092595,7980.5878378378375,1.2424298262372528,0.0,100,100,110,130,190,210,370,410,830,830,830
GET,/product/9SIQT8TOJO,149,0,99,128.07798178103945,13.032938120886683,967.9918261244893,8030.604026845637,1.2508246223604775,0.0,99,100,130,140,200,310,790,810,970,970,970
GET,/product/L9ECAV7KIM,130,0,100,130.17228782499353,12.599952053278685,881.9075848441571,7993.661538461539,1.0913234960192086,0.0,100,100,150,160,200,310,810,810,880,880,880
GET,/product/LS4PSXUNUM,129,0,100,115.92950953834857,11.457425076514482,741.4802678395063,7995.341085271318,1.082928699895984,0.0,100,110,130,140,200,240,320,320,740,740,740
GET,/product/OLJCESPC7Z,142,0,100,138.22258880827576,11.51913614012301,796.3345281314105,8036.739436619719,1.1920610494979047,0.0,100,130,160,190,230,340,520,700,800,800,800
,Aggregated,10374,0,130,192.9545449421784,9.845197899267077,2090.0946899782866,10645.305475226527,87.08761498233285,0.0,130,160,180,200,330,780,1100,1300,1800,2000,2100
