Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1963,0,15,22.51369445961893,9.053879999555647,1118.6020360328257,10551.30616403464,16.43565882910197,0.0,15,17,18,20,26,41,78,120,1100,1100,1100
POST,/cart,218,0,29,34.67968243511753,16.9111400609836,273.07691099122167,17775.775229357798,1.8252540115864644,0.0,29,32,35,36,48,63,110,110,270,270,270
POST,/cart/checkout,103,0,17,20.986731805006784,11.240639025345445,159.41235003992915,6803.407766990291,0.8623906568504854,0.0,17,18,20,22,29,43,56,59,160,160,160
GET,/product/0PUK6V6EV0,33,0,12,13.263613909878062,8.934256969951093,45.21654604468495,8014.060606060606,0.276299919185107,0.0,12,13,13,14,16,23,45,45,45,45,45
GET,/product/1YMWWN1N4O,30,0,13,13.906826335005462,9.107014979235828,39.56486994866282,8033.166666666667,0.2511817447137336,0.0,13,14,15,15,18,21,40,40,40,40,40
GET,/product/2ZYFJ3GM2N,31,0,12,14.953318904454429,8.923236979171634,60.489188064821064,8025.451612903225,0.25955446953752476,0.0,12,13,15,15,17,30,60,60,60,60,60
GET,/product/66VCHSJNUP,29,0,11,15.337691264997783,8.445378975011408,71.96513703092933,8000.3448275862065,0.2428090198899425,0.0,11,12,15,15,27,34,72,72,72,72,72
GET,/product/6E92ZMYYFZ,43,0,13,15.289493430362539,7.916279952041805,57.06581100821495,7977.813953488372,0.3600271674230182,0.0,13,15,16,18,20,29,57,57,57,57,57
GET,/product/9SIQT8TOJO,34,0,12,12.468621525091722,8.564802003093064,18.675626954063773,8032.5,0.2846726440088981,0.0,12,13,15,15,15,17,19,19,19,19,19
GET,/product/L9ECAV7KIM,37,0,12,12.107106816099101,8.810625062324107,16.78074197843671,8000.324324324324,0.30979081848027146,0.0,12,13,14,14,16,17,17,17,17,17,17
GET,/product/LS4PSXUNUM,34,0,12,17.52911093439359,9.904251084662974,94.39786290749907,7992.264705882353,0.2846726440088981,0.0,12,13,14,15,30,74,94,94,94,94,94
GET,/product/OLJCESPC7Z,39,0,12,15.376126898142198,9.078563074581325,83.7099039927125,8038.923076923077,0.3265362681278537,0.0,12,13,15,15,17,52,84,84,84,84,84
,Aggregated,2594,0,15,22.515204076774765,7.916279952041805,1118.6020360328257,10706.15265998458,21.718848192914166,0.0,15,17,20,22,31,44,75,120,1100,1100,1100
