user_level,energy_source,throughput_mean,cpu_mean,cpu_max,energy_total,energy_per_request,p95_latency,error_rate
20,bpf_cpu_time,9.974999999999996,5.632222047310347,5.8240120097806125,161763.70162050542,161.4821599453179,17.145833333333332,0.0
40,bpf_cpu_time,19.644210526315796,5.893092216818127,6.183571389604218,166815.14489746912,84.6729693787083,14.810526315789474,0.0
60,bpf_cpu_time,28.477083333333344,6.121371159294625,6.52837656084757,170679.7781348982,59.75621545767129,15.239583333333334,0.0
80,bpf_cpu_time,36.54315789473683,6.4203563348326895,6.8761460820244675,172945.58392427725,47.182193958248234,18.88421052631579,0.0
100,bpf_cpu_time,43.17999999999999,6.839212634947382,7.519925651951218,182139.2513789318,42.01699018906059,19.42105263157895,0.0
150,bpf_cpu_time,54.62395833333332,6.948127780925484,8.57163884192902,182376.16036838543,33.21313179469133,27.53125,0.0
200,bpf_cpu_time,60.429166666666674,7.348734901132931,9.343298025996436,187530.1237014364,30.878075382522738,24.510416666666668,0.0
300,bpf_cpu_time,61.45104166666669,7.126311101161663,8.952452576245916,190827.30353399992,30.91603428185732,20.71875,0.0
500,bpf_cpu_time,61.291666666666686,7.074812516993549,9.073704268302267,184376.42306319549,29.9550584018293,20.770833333333332,0.0
