Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,2005,0,10,19.352974997197006,6.4439931884408,1024.0477323532104,10552.786034912719,16.804904347107183,0.0,10,10,11,13,25,52,100,180,1000,1000,1000
POST,/cart,206,0,13,23.592687347560254,9.090470150113106,910.7669619843364,18090.601941747573,1.7265886760618852,0.0,13,13,14,15,32,60,110,150,910,910,910
POST,/cart/checkout,111,0,12,17.348972233096223,10.146688669919968,194.55036893486977,6804.693693693694,0.9303463254508216,0.0,12,13,13,13,15,17,110,140,190,190,190
GET,/product/0PUK6V6EV0,36,0,8,12.479516910389066,6.777130998671055,77.68265902996063,8009.777777777777,0.3017339433894557,0.0,8,8,9,9,21,47,78,78,78,78,78
GET,/product/1YMWWN1N4O,39,0,8,16.94959022391301,6.978943943977356,99.01174902915955,8024.384615384615,0.3268784386719103,0.0,8,9,13,35,44,59,99,99,99,99,99
GET,/product/2ZYFJ3GM2N,45,0,8,12.190821083883444,6.399648264050484,57.42863938212395,8020.266666666666,0.37716742923681956,0.0,8,8,9,9,25,50,57,57,57,57,57
GET,/product/66VCHSJNUP,30,0,8,17.22974944859743,6.7959679290652275,146.34296763688326,8002.666666666667,0.2514449528245464,0.0,8,8,8,8,62,100,150,150,150,150,150
GET,/product/6E92ZMYYFZ,55,0,8,14.631357924504714,6.3308775424957275,101.9330183044076,7981.2,0.46098241351166835,0.0,8,9,9,10,20,79,99,100,100,100,100
GET,/product/9SIQT8TOJO,28,0,7,7.856094112087574,6.7315008491277695,11.246079578995705,8036.928571428572,0.23468195596957664,0.0,7,8,8,8,10,10,11,11,11,11,11
GET,/product/L9ECAV7KIM,36,0,8,13.300414481717679,6.774947978556156,96.60384897142649,8004.083333333333,0.3017339433894557,0.0,8,8,8,8,19,85,97,97,97,97,97
GET,/product/LS4PSXUNUM,29,0,8,9.794669643301388,6.899894215166569,27.818022295832634,7996.172413793103,0.2430634543970615,0.0,8,8,9,11,14,27,28,28,28,28,28
GET,/product/OLJCESPC7Z,34,0,8,11.406719191547703,6.901798769831657,47.843714244663715,8045.794117647059,0.2849709465344859,0.0,8,8,8,9,24,46,48,48,48,48,48
,Aggregated,2654,0,10,18.816768860243705,6.3308775424957275,1024.0477323532104,10663.22871137905,22.24449682654487,0.0,10,11,12,13,25,52,100,160,1000,1000,1000
