Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,6684,0,15,29.110639961143786,8.71875009033829,1090.9817960346118,10547.007929383602,55.85400407812899,0.0,15,17,20,22,40,63,130,440,920,1100,1100
POST,/cart,720,0,27,38.944365696160176,13.382493983954191,944.4515000795946,17860.30972222222,6.016589308236515,0.0,27,30,34,37,53,78,130,370,940,940,940
POST,/cart/checkout,374,0,15,24.718824983512196,9.315199102275074,415.5487079406157,6804.048128342246,3.125283890667301,0.0,15,18,19,21,39,61,160,290,420,420,420
GET,/product/0PUK6V6EV0,130,0,12,20.708576784146807,7.964259013533592,195.1279880013317,8008.361538461539,1.0863286250982598,0.0,12,14,15,17,36,92,190,190,200,200,200
GET,/product/1YMWWN1N4O,115,0,12,17.808138739074703,8.049997966736555,196.24386704526842,8025.147826086956,0.960983014509999,0.0,12,13,15,18,22,57,90,110,200,200,200
GET,/product/2ZYFJ3GM2N,118,0,11,13.962384851025892,7.590621942654252,86.75006800331175,8019.110169491525,0.9860521366276511,0.0,11,13,14,15,18,25,61,74,87,87,87
GET,/product/66VCHSJNUP,137,0,11,15.875740449222988,6.840627989731729,87.77558302972466,7987.620437956204,1.1448232433727814,0.0,11,13,16,18,28,43,70,80,88,88,88
GET,/product/6E92ZMYYFZ,133,0,12,18.504957946829666,6.900419015437365,216.16610104683787,7976.127819548872,1.1113977472159118,0.0,12,14,15,16,29,50,90,200,220,220,220
GET,/product/9SIQT8TOJO,141,0,12,15.879734614137428,7.328409003093839,110.78601004555821,8029.269503546099,1.178248739529651,0.0,12,13,14,15,19,43,86,87,110,110,110
GET,/product/L9ECAV7KIM,111,0,13,21.83277269422605,7.270865957252681,202.56552007049322,7995.4324324324325,0.9275575183531295,0.0,13,15,18,20,44,92,110,120,200,200,200
GET,/product/LS4PSXUNUM,118,0,12,18.888816043095254,7.149678072892129,198.03250604309142,7999.21186440678,0.9860521366276511,0.0,12,13,14,15,26,46,190,190,200,200,200
GET,/product/OLJCESPC7Z,139,0,12,18.61082931491379,8.263792959041893,196.50774996262044,8022.438848920863,1.1615359914512162,0.0,12,14,16,17,23,52,120,190,200,200,200
,Aggregated,8920,0,15,28.291739401422678,6.840627989731729,1090.9817960346118,10655.195852017938,74.53885642981905,0.0,15,18,22,25,40,63,120,370,910,1100,1100
