Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,6550,0,15,67.11263887593095,8.412204100750387,1319.0447599627078,10546.009160305344,54.82698188780383,0.0,15,19,24,33,86,420,860,980,1200,1300,1300
POST,/cart,786,0,28,63.15647589330711,15.484794043004513,1130.8660520007834,18033.221374045803,6.57923782653646,0.0,28,33,39,47,87,230,600,800,1100,1100,1100
POST,/cart/checkout,373,0,16,40.97583542900015,8.998438948765397,853.4857949707657,6805.70509383378,3.122208281549745,0.0,16,18,21,25,56,130,530,630,850,850,850
GET,/product/0PUK6V6EV0,125,0,13,29.74229613505304,7.725047995336354,190.71527908090502,8001.68,1.0463164482405312,0.0,13,14,23,39,91,100,180,190,190,190,190
GET,/product/1YMWWN1N4O,112,0,12,32.08997557729682,7.613421999849379,901.9725159741938,8022.276785714285,0.9374995376235159,0.0,12,13,16,17,62,120,200,200,900,900,900
GET,/product/2ZYFJ3GM2N,87,0,12,47.21790752453922,7.821715087629855,920.0299360090867,8023.942528735633,0.7282362479754096,0.0,12,14,34,68,110,200,210,920,920,920,920
GET,/product/66VCHSJNUP,119,0,12,27.064322491035554,6.8482799688354135,211.90587105229497,7988.428571428572,0.9960932587249857,0.0,12,14,17,24,72,110,190,190,210,210,210
GET,/product/6E92ZMYYFZ,118,0,12,28.890804036409925,7.602902944199741,214.98094801791012,7973.78813559322,0.9877227271390614,0.0,12,14,21,35,91,110,190,200,210,210,210
GET,/product/9SIQT8TOJO,125,0,12,25.27239011414349,7.016511983238161,209.0376049745828,8026.16,1.0463164482405312,0.0,12,14,16,24,46,110,170,190,210,210,210
GET,/product/L9ECAV7KIM,126,0,12,27.004252939987634,8.091686991974711,196.1569000268355,8004.587301587301,1.0546869798264553,0.0,13,15,17,23,82,110,180,190,200,200,200
GET,/product/LS4PSXUNUM,104,0,12,25.702559184327793,7.871176931075752,193.36493499577045,7993.432692307692,0.8705352849361219,0.0,12,14,19,22,73,120,170,180,190,190,190
GET,/product/OLJCESPC7Z,137,0,12,21.64209108582161,7.331576896831393,213.75054901000112,8029.43795620438,1.1467628272716222,0.0,12,14,17,19,33,87,180,210,210,210,210
,Aggregated,8762,0,16,61.03195275759435,6.8482799688354135,1319.0447599627078,10753.311572700297,73.34259775586827,0.0,16,20,27,34,83,310,780,950,1200,1300,1300
