Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,4548,0,35,82.91234799518217,6.458945572376251,1277.7722477912903,10548.030343007915,38.07527693386088,0.0,35,53,67,78,130,450,820,970,1200,1300,1300
POST,/cart,508,0,44,83.37459273592341,9.426762349903584,2058.8929736986756,17799.061023622045,4.252911319789209,0.0,45,62,76,83,110,220,760,880,2100,2100,2100
POST,/cart/checkout,265,0,31,88.09862461925115,9.365636855363846,2007.620613090694,6803.705660377358,2.218546259338859,0.0,31,55,67,78,150,310,780,1600,2000,2000,2000
GET,/product/0PUK6V6EV0,87,0,37,55.95248873377668,6.239878945052624,908.3442129194736,8008.287356321839,0.7283529228772858,0.0,37,48,55,82,99,110,640,910,910,910,910
GET,/product/1YMWWN1N4O,81,0,30,69.28310378880045,6.232510320842266,1026.0550919920206,8034.185185185185,0.6781216868167834,0.0,30,49,72,85,100,100,780,1000,1000,1000,1000
GET,/product/2ZYFJ3GM2N,84,0,46,56.009378616831135,6.335020065307617,868.9846489578485,8023.011904761905,0.7032373048470346,0.0,47,51,60,87,98,140,200,870,870,870,870
GET,/product/66VCHSJNUP,86,0,46,62.71537277457673,6.4958371222019196,776.8135285004973,7980.837209302325,0.7199810502005354,0.0,46,51,77,90,97,110,770,780,780,780,780
GET,/product/6E92ZMYYFZ,94,0,43,70.99857532042772,6.1181578785181046,908.2247950136662,7978.265957446809,0.7869560316145388,0.0,43,53,90,95,100,190,900,910,910,910,910
GET,/product/9SIQT8TOJO,90,0,20,46.712048682901596,6.081116385757923,883.8633978739381,8029.355555555556,0.7534685409075371,0.0,25,47,52,56,93,110,190,880,880,880,880
GET,/product/L9ECAV7KIM,103,0,43,69.2608823312573,6.69525470584631,882.5300130993128,7993.883495145631,0.8623028857052925,0.0,43,50,57,73,99,100,830,830,880,880,880
GET,/product/LS4PSXUNUM,90,0,11,42.63556317115823,6.150927394628525,779.2904349043965,7991.655555555555,0.7534685409075371,0.0,15,47,50,52,94,100,200,780,780,780,780
GET,/product/OLJCESPC7Z,76,0,28,46.364067012052004,6.587435491383076,788.0061771720648,8036.026315789473,0.6362623234330314,0.0,30,48,51,61,93,100,140,790,790,790,790
,Aggregated,6112,0,35,79.96344669915233,6.081116385757923,2058.8929736986756,10659.535013089006,51.16888580029852,0.0,35,53,67,80,110,350,790,930,1300,2100,2100
