sample_index,timestamp_iso,timestamp_unix,elapsed_seconds,phase,baseline_seconds,url,source,output,apower,voltage,freq,current,aenergy_total,ret_aenergy_total,temperature_c,temperature_f,error
0,2026-06-03T15:19:06.831640+00:00,1780499946.83164,0.00024783499975455925,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,150.8,235.9,49.9,0.692,124177.089,0.0,51.7,125.1,
1,2026-06-03T15:19:07.831631+00:00,1780499947.831631,1.0002520989983168,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,150.5,236.0,49.9,0.69,124177.306,0.0,51.7,125.1,
2,2026-06-03T15:19:08.831613+00:00,1780499948.831613,2.0002371089976805,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,149.7,236.0,49.9,0.687,124177.306,0.0,51.7,125.1,
3,2026-06-03T15:19:09.831755+00:00,1780499949.831755,3.000381849000405,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,152.7,235.9,49.9,0.699,124177.306,0.0,51.7,125.1,
4,2026-06-03T15:19:10.831758+00:00,1780499950.831758,4.000385514998925,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,151.4,236.0,49.9,0.694,124177.306,0.0,51.8,125.2,
5,2026-06-03T15:19:11.831712+00:00,1780499951.831712,5.000337437999406,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,152.2,236.0,49.9,0.697,124177.306,0.0,51.7,125.1,
6,2026-06-03T15:19:12.832229+00:00,1780499952.832229,6.000857824998093,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,149.0,235.9,49.9,0.686,124177.522,0.0,51.7,125.1,
7,2026-06-03T15:19:13.831835+00:00,1780499953.831835,7.000465558998258,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,150.5,236.0,49.9,0.69,124177.522,0.0,51.7,125.1,
8,2026-06-03T15:19:14.831733+00:00,1780499954.831733,8.00036191399704,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,149.9,236.0,49.9,0.689,124177.522,0.0,51.8,125.2,
9,2026-06-03T15:19:15.831915+00:00,1780499955.831915,9.000542149999092,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,154.0,236.0,49.9,0.705,124177.522,0.0,51.7,125.1,
10,2026-06-03T15:19:16.832434+00:00,1780499956.832434,10.001064233998477,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,149.4,236.1,49.9,0.686,124177.522,0.0,51.7,125.1,
11,2026-06-03T15:19:17.832077+00:00,1780499957.832077,11.000709226998879,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,149.3,236.0,49.9,0.686,124177.738,0.0,51.7,125.1,
12,2026-06-03T15:19:18.832227+00:00,1780499958.832227,12.000857741997606,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,149.4,236.1,49.9,0.686,124177.738,0.0,51.7,125.1,
13,2026-06-03T15:19:19.832221+00:00,1780499959.832221,13.000850684999023,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,152.2,236.1,49.9,0.686,124177.738,0.0,51.7,125.1,
14,2026-06-03T15:19:20.831624+00:00,1780499960.831624,14.000248479998845,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,152.9,236.0,49.9,0.7,124177.738,0.0,52.0,125.6,
15,2026-06-03T15:19:21.831709+00:00,1780499961.831709,15.000336409997544,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,149.2,236.0,49.9,0.686,124177.738,0.0,51.7,125.1,
16,2026-06-03T15:19:22.831620+00:00,1780499962.83162,16.000240171997575,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,148.2,236.1,49.9,0.682,124177.954,0.0,51.7,125.1,
17,2026-06-03T15:19:23.832082+00:00,1780499963.832082,17.000704312999005,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,149.3,236.0,49.9,0.686,124177.954,0.0,51.7,125.1,
18,2026-06-03T15:19:24.831702+00:00,1780499964.831702,18.00032248899879,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,149.7,236.1,49.9,0.687,124177.954,0.0,51.7,125.1,
19,2026-06-03T15:19:25.831639+00:00,1780499965.831639,19.000261750999925,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,153.9,236.0,49.9,0.704,124177.954,0.0,51.7,125.1,
20,2026-06-03T15:19:26.831628+00:00,1780499966.831628,20.000248238000495,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,149.5,235.9,49.9,0.688,124177.954,0.0,51.7,125.1,
21,2026-06-03T15:19:27.831734+00:00,1780499967.831734,21.000355575997673,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,148.8,236.0,49.9,0.684,124178.171,0.0,51.7,125.1,
