Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,3877,0,15,23.547214970928525,8.888204931281507,1164.8084060288966,10546.93964405468,32.434976006723076,0.0,15,16,18,19,28,54,130,210,1100,1200,1200
POST,/cart,399,0,28,35.452313028523385,16.601591953076422,269.8390349978581,17844.448621553885,3.338033383204155,0.0,28,31,33,36,51,75,160,210,270,270,270
POST,/cart/checkout,204,0,16,21.16404557497898,10.810808977112174,187.54518509376794,6802.166666666667,1.7066636846457333,0.0,16,17,19,20,25,47,94,130,190,190,190
GET,/product/0PUK6V6EV0,61,0,12,13.412969822415196,7.142873015254736,59.50918490998447,8000.098360655737,0.5103259057028908,0.0,12,12,14,15,17,20,35,60,60,60,60
GET,/product/1YMWWN1N4O,85,0,12,13.558775748071426,8.449221029877663,61.58479303121567,8029.505882352942,0.7111098686023889,0.0,12,14,15,16,19,20,27,62,62,62,62
GET,/product/2ZYFJ3GM2N,83,0,12,16.433333243097525,7.6143600745126605,95.62590694986284,8021.493975903614,0.6943778716940974,0.0,12,14,15,16,21,46,90,96,96,96,96
GET,/product/66VCHSJNUP,70,0,12,19.891640116527146,8.338495041243732,203.3987189643085,7978.142857142857,0.5856198917902026,0.0,12,14,15,16,29,90,110,200,200,200,200
GET,/product/6E92ZMYYFZ,83,0,12,17.17909185933959,7.752532954327762,129.5796389458701,7981.060240963855,0.6943778716940974,0.0,12,13,15,15,26,36,110,130,130,130,130
GET,/product/9SIQT8TOJO,70,0,12,18.72479355827506,8.001554990187287,115.66757597029209,8024.3,0.5856198917902026,0.0,12,14,15,18,39,66,110,120,120,120,120
GET,/product/L9ECAV7KIM,71,0,12,17.13529017484996,8.082871907390654,119.41614805255085,7995.014084507042,0.5939858902443483,0.0,12,13,14,15,20,51,110,120,120,120,120
GET,/product/LS4PSXUNUM,83,0,11,13.798675948686629,7.58157204836607,100.93898500781506,7992.650602409639,0.6943778716940974,0.0,11,13,14,15,18,21,44,100,100,100,100
GET,/product/OLJCESPC7Z,67,0,12,15.38854617097262,7.577884942293167,139.27797100041062,8025.686567164179,0.5605218964277654,0.0,12,13,14,14,16,24,71,140,140,140,140
,Aggregated,5153,0,15,23.406188176997627,7.142873015254736,1164.8084060288966,10631.809819522608,43.109990034213055,0.0,15,17,19,21,32,55,110,180,570,1200,1200
