Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1899,0,71,104.29288374614157,9.95095819234848,1190.8778473734856,10259.439705107952,15.888761504130786,0.0,71,89,100,100,190,360,660,740,1100,1200,1200
POST,/cart,214,0,78,94.79034175034438,17.148987390100956,907.5646298006177,17718.429906542056,1.790518673977877,0.0,79,100,110,120,170,200,300,400,910,910,910
POST,/cart/checkout,110,0,78,90.25829045779325,17.263518646359444,895.3251177445054,6552.090909090909,0.9203600660633946,0.0,78,100,110,130,160,190,190,240,900,900,900
GET,/product/0PUK6V6EV0,39,0,95,76.87238107124965,11.982853524386883,302.44322773069143,7747.794871794872,0.3263094779679308,0.0,95,99,100,100,100,110,300,300,300,300,300
GET,/product/1YMWWN1N4O,37,0,94,78.85827325485847,11.199774220585823,303.26666589826345,7763.594594594595,0.30957565858496,0.0,94,96,98,100,100,200,300,300,300,300,300
GET,/product/2ZYFJ3GM2N,42,0,73,89.55740624861349,9.913120418787003,982.5394535437226,7755.571428571428,0.351410207042387,0.0,88,98,99,100,100,130,980,980,980,980,980
GET,/product/66VCHSJNUP,23,0,70,57.63611011207104,11.246053501963615,105.64738046377897,7734.95652173913,0.19243892290416434,0.0,70,94,94,95,99,100,110,110,110,110,110
GET,/product/6E92ZMYYFZ,42,0,94,75.2756727548937,10.275878012180328,203.12077086418867,7720.309523809524,0.351410207042387,0.0,94,97,99,100,100,110,200,200,200,200,200
GET,/product/9SIQT8TOJO,38,0,94,105.69140143496425,10.78695710748434,987.161005847156,7760.473684210527,0.3179425682764454,0.0,94,100,100,100,200,340,990,990,990,990,990
GET,/product/L9ECAV7KIM,40,0,95,83.11972138471901,9.5200901851058,201.11877657473087,7741.7,0.3346763876594162,0.0,96,99,100,100,110,200,200,200,200,200,200
GET,/product/LS4PSXUNUM,43,0,92,77.60789942776047,10.05135104060173,200.92259719967842,7715.511627906977,0.35977711673387247,0.0,92,100,100,100,100,170,200,200,200,200,200
GET,/product/OLJCESPC7Z,41,0,97,95.62833175608297,10.395948775112629,901.1474763974547,7750.195121951219,0.3430432973509016,0.0,97,98,99,100,100,200,900,900,900,900,900
,Aggregated,2568,0,74,100.08921087581687,9.5200901851058,1190.8778473734856,10384.170171339563,21.48622408773452,0.0,74,94,100,100,170,310,620,740,1100,1200,1200
