Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,4707,4707,7,17.874711932790937,2.3423890816047788,1114.075019955635,0.0,39.38381447241029,39.38381447241029,7,9,11,12,18,26,39,61,1100,1100,1100
POST,/cart,547,547,7,15.634229684876827,2.8547809924930334,1074.1549279773608,0.0,4.5767891473143045,4.5767891473143045,7,9,12,14,19,27,40,46,1100,1100,1100
POST,/cart/checkout,273,273,7,25.200841489978025,2.958863042294979,1100.5765120498836,0.0,2.2842110369594244,2.2842110369594244,7,10,11,13,19,27,44,1100,1100,1100,1100
GET,/product/0PUK6V6EV0,81,81,7,21.233933469004654,3.45129007473588,1082.3089909972623,0.0,0.6777329450319172,0.6777329450319172,7,8,9,9,14,17,55,1100,1100,1100,1100
GET,/product/1YMWWN1N4O,103,103,6,7.502581762574902,2.9853039886802435,30.42321396060288,0.0,0.861808559731944,0.861808559731944,6,7,9,10,13,14,18,30,30,30,30
GET,/product/2ZYFJ3GM2N,91,91,7,7.4577226257463405,2.927953959442675,32.84195193555206,0.0,0.7614036789864748,0.7614036789864748,7,8,9,9,11,13,30,33,33,33,33
GET,/product/66VCHSJNUP,106,106,6,18.11970323368134,3.0031490605324507,1041.2659239955246,0.0,0.8869097799183113,0.8869097799183113,6,8,9,9,11,22,65,68,1000,1000,1000
GET,/product/6E92ZMYYFZ,87,87,7,8.358427334105832,3.2917680218815804,39.05042493715882,0.0,0.7279353854046517,0.7279353854046517,7,8,10,11,14,18,26,39,39,39,39
GET,/product/9SIQT8TOJO,76,76,5,34.67440612975655,3.042588010430336,1050.3908640239388,0.0,0.6358975780546383,0.6358975780546383,5,7,9,10,17,31,1000,1100,1100,1100,1100
GET,/product/L9ECAV7KIM,93,93,6,19.39590391202239,3.315742942504585,1050.5324880359694,0.0,0.7781378257773863,0.7781378257773863,6,8,8,10,14,22,43,1100,1100,1100,1100
GET,/product/LS4PSXUNUM,100,100,6,18.394786183489487,3.589075058698654,1045.064295991324,0.0,0.8367073395455766,0.8367073395455766,6,8,9,10,14,17,43,1000,1000,1000,1000
GET,/product/OLJCESPC7Z,73,73,6,7.111367506408834,3.180983942002058,21.463673911057413,0.0,0.610796357868271,0.610796357868271,6,7,8,9,13,18,20,21,21,21,21
,Aggregated,6337,6337,7,17.703162982539038,2.3423890816047788,1114.075019955635,0.0,53.02214410700319,53.02214410700319,7,9,11,12,18,26,39,61,1100,1100,1100
