Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,28,28,5003.275605999988,5013.329462071413,5003.275605999988,5048.037556000054,0.0,0.9414586579720859,0.9414586579720859,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
,Aggregated,28,28,5003.275605999988,5013.329462071413,5003.275605999988,5048.037556000054,0.0,0.9414586579720859,0.9414586579720859,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
