Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,4660,0,28,56.783942391200576,6.144746206700802,1264.1653697937727,10548.160300429185,39.00978992522394,0.0,28,45,58,66,88,130,530,920,1200,1300,1300
POST,/cart,484,0,39,70.03277967768636,9.394378401339054,1939.8788772523403,17715.136363636364,4.051660584508237,0.0,39,56,68,74,90,120,580,1200,1900,1900,1900
POST,/cart/checkout,265,0,31,57.9836872142722,9.60568431764841,1334.4804923981428,6805.260377358491,2.218367882013808,0.0,31,48,62,71,87,110,460,830,1300,1300,1300
GET,/product/0PUK6V6EV0,69,0,21,34.260513598396294,6.226038560271263,115.07655773311853,8007.289855072464,0.5776127692790669,0.0,21,41,54,61,90,97,100,120,120,120,120
GET,/product/1YMWWN1N4O,88,0,19,32.27706959428774,5.8013396337628365,156.99385665357113,8037.602272727273,0.7366655608196796,0.0,23,41,46,53,77,93,99,160,160,160,160
GET,/product/2ZYFJ3GM2N,79,0,38,39.67187761128703,5.931057035923004,167.3695109784603,8022.987341772152,0.6613247648267578,0.0,38,49,56,58,90,95,97,170,170,170,170
GET,/product/66VCHSJNUP,91,0,32,45.25658167939592,6.292002275586128,901.1184899136424,7984.483516483517,0.7617791594839869,0.0,32,44,56,60,87,93,200,900,900,900,900
GET,/product/6E92ZMYYFZ,84,0,11,52.230485005392914,6.197826936841011,966.6486829519272,7984.238095238095,0.7031807626006032,0.0,16,42,53,56,90,100,970,970,970,970,970
GET,/product/9SIQT8TOJO,86,0,29,46.31865059220514,6.486288271844387,850.0642795115709,8024.2441860465115,0.7199231617101414,0.0,29,45,57,61,90,96,200,850,850,850,850
GET,/product/L9ECAV7KIM,90,0,37,46.75535668308536,6.390640512108803,895.4660911113024,8009.9111111111115,0.7534079599292177,0.0,38,46,57,61,88,93,120,900,900,900,900
GET,/product/LS4PSXUNUM,87,0,11,31.13505274228666,6.148121319711208,97.06859663128853,7993.080459770115,0.7282943612649105,0.0,11,40,54,56,86,93,97,97,97,97,97
GET,/product/OLJCESPC7Z,79,0,37,51.46558179602593,6.530976854264736,895.1380057260394,8026.7594936708865,0.6613247648267578,0.0,37,52,61,65,96,99,160,900,900,900,900
,Aggregated,6162,0,29,56.099444366894794,5.8013396337628365,1939.8788772523403,10639.94287568971,51.58333165648711,0.0,29,46,58,66,89,120,430,900,1300,1900,1900
