Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,5719,0,320,330.24085062443766,11.756000109016895,934.3672599643469,10545.431369120475,48.19516595096668,0.0,320,390,430,460,530,590,670,710,880,930,930
POST,/cart,620,0,320,320.6075552114916,21.537238731980324,780.8322450146079,17641.35322580645,5.224864992061434,0.0,320,370,410,440,500,560,610,640,780,780,780
POST,/cart/checkout,310,0,180,188.78668784013678,21.92828059196472,578.2845644280314,6802.167741935484,2.612432496030717,0.0,180,220,240,250,290,310,380,430,580,580,580
GET,/product/0PUK6V6EV0,82,0,200,220.23280356760796,45.18506769090891,442.97980796545744,7988.975609756098,0.6910305312081252,0.0,200,250,300,300,390,400,410,440,440,440,440
GET,/product/1YMWWN1N4O,114,0,200,215.90245834535412,16.01720228791237,505.7499073445797,8019.087719298245,0.960700982411296,0.0,200,240,290,300,310,400,450,490,510,510,510
GET,/product/2ZYFJ3GM2N,127,0,200,217.14885578322128,16.56486466526985,548.509051091969,8021.299212598426,1.0702546032125841,0.0,200,240,290,300,340,410,500,540,550,550,550
GET,/product/66VCHSJNUP,128,0,200,225.8394952659728,29.740184545516968,497.50045873224735,7986.2265625,1.0786818048126832,0.0,200,290,300,300,350,400,400,440,500,500,500
GET,/product/6E92ZMYYFZ,100,0,200,221.97729336097836,19.371394999325275,548.3288886025548,7978.96,0.8427201600099088,0.0,200,260,300,300,390,400,500,550,550,550,550
GET,/product/9SIQT8TOJO,94,0,200,209.00684233477457,15.845653600990772,496.95569928735495,8023.585106382979,0.7921569504093142,0.0,200,220,270,290,300,400,410,500,500,500,500
GET,/product/L9ECAV7KIM,104,0,200,213.69449242662924,13.990167528390884,426.4641273766756,7997.951923076923,0.8764289664103051,0.0,200,220,300,300,310,400,400,400,430,430,430
GET,/product/LS4PSXUNUM,114,0,200,213.69101654476765,19.394327886402607,405.5684935301542,7991.877192982456,0.960700982411296,0.0,200,250,290,300,300,350,400,400,410,410,410
GET,/product/OLJCESPC7Z,121,0,200,227.93194633900873,16.22963324189186,597.0540773123503,8024.636363636364,1.0196913936119896,0.0,200,250,300,300,350,410,540,550,600,600,600
,Aggregated,7633,0,300,309.32981180744315,11.756000109016895,934.3672599643469,10642.185510284291,64.32482981355633,0.0,300,360,400,440,500,580,650,700,850,930,930
