Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,10740,0,750,785.7062259843327,10.250339983031154,2387.1402498334646,10541.48910614525,89.80929536976308,0.0,750,1100,1200,1300,1500,1600,1800,1900,2200,2400,2400
POST,/cart,1220,0,530,571.6959667487497,17.714341869577765,2526.4347288757563,17563.82295081967,10.201800777570853,0.0,530,720,820,880,1100,1300,1600,1800,2300,2500,2500
POST,/cart/checkout,599,0,280,328.22682622988054,17.444689059630036,1362.6929379533976,6805.242070116861,5.00891693915159,0.0,280,390,460,510,650,750,910,1100,1400,1400,1400
GET,/product/0PUK6V6EV0,190,0,300,355.5881680320262,11.769748060032725,994.3843318615109,8003.4,1.5888050391298867,0.0,300,460,510,590,700,800,900,900,990,990,990
GET,/product/1YMWWN1N4O,198,0,310,370.4304204468211,14.30888706818223,1192.2530070878565,8016.686868686868,1.6557020934090398,0.0,330,480,510,590,700,900,1000,1000,1200,1200,1200
GET,/product/2ZYFJ3GM2N,183,0,310,368.4615913518995,12.80024996958673,1199.6759201865643,8010.185792349726,1.5302701166356278,0.0,310,470,540,590,700,790,990,1000,1200,1200,1200
GET,/product/66VCHSJNUP,180,0,360,378.83205969119444,10.817847913131118,1098.959482042119,7984.572222222222,1.5051837212809454,0.0,370,470,540,600,730,890,980,1000,1100,1100,1100
GET,/product/6E92ZMYYFZ,202,0,400,403.3759028747641,11.764039052650332,1195.1618569437414,7962.985148514851,1.6891506205486164,0.0,400,500,590,610,790,890,990,1000,1200,1200,1200
GET,/product/9SIQT8TOJO,197,0,400,399.3711107230844,11.619046097621322,1003.5362169146538,8021.299492385787,1.6473399616241458,0.0,400,490,580,600,750,810,900,990,1000,1000,1000
GET,/product/L9ECAV7KIM,207,0,390,386.6550079738082,12.973782839253545,1234.41838985309,7990.178743961353,1.730961279473087,0.0,390,490,540,590,780,890,1000,1100,1200,1200,1200
GET,/product/LS4PSXUNUM,193,0,400,414.9928333773398,12.875075917690992,1304.809554014355,7987.60103626943,1.6138914344845692,0.0,400,500,600,670,780,890,1100,1100,1300,1300,1300
GET,/product/OLJCESPC7Z,216,0,310,349.22153604889496,12.914981925860047,992.547987960279,8023.166666666667,1.8062204655371346,0.0,310,420,500,590,700,800,890,930,990,990,990
,Aggregated,14325,0,640,698.4159252373745,10.250339983031154,2526.4347288757563,10670.02659685864,119.78753781860857,0.0,640,900,1100,1200,1400,1500,1700,1900,2200,2400,2500
