Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,5931,0,2200,1881.3482430480738,17.67613086849451,3734.6357004716992,10248.538020569888,49.56040724249098,0.0,2200,2400,2500,2600,2800,2900,3100,3200,3600,3700,3700
POST,/cart,669,0,1300,1268.7611780665336,20.135577768087387,3765.270162373781,17155.998505231688,5.590273553401866,0.0,1300,1600,1700,1900,2200,2500,2700,2900,3800,3800,3800
POST,/cart/checkout,359,0,580,625.5852767761828,22.399592213332653,1700.6998443976045,6557.353760445682,2.999862788746293,0.0,580,760,860,950,1100,1300,1400,1600,1700,1700,1700
GET,/product/0PUK6V6EV0,110,0,870,822.4457197145305,28.94926816225052,1960.2321134880185,7713.645454545454,0.9191780132648808,0.0,870,1000,1200,1200,1300,1400,1600,1800,2000,2000,2000
GET,/product/1YMWWN1N4O,110,0,880,802.9168634506112,19.26042791455984,2095.929360948503,7738.181818181818,0.9191780132648808,0.0,900,1100,1200,1200,1300,1500,1600,1600,2100,2100,2100
GET,/product/2ZYFJ3GM2N,105,0,790,754.5563304087236,34.18067563325167,1901.0659493505955,7742.295238095238,0.8773971944801136,0.0,790,900,1000,1200,1300,1400,1500,1500,1900,1900,1900
GET,/product/66VCHSJNUP,106,0,800,808.7142240607513,100.16257036477327,2078.1450793147087,7689.207547169812,0.885753358237067,0.0,800,950,1100,1100,1300,1400,1600,1700,2100,2100,2100
GET,/product/6E92ZMYYFZ,110,0,910,870.3649379820986,63.691346906125546,1681.570335291326,7690.445454545455,0.9191780132648808,0.0,950,1000,1200,1200,1400,1500,1500,1600,1700,1700,1700
GET,/product/9SIQT8TOJO,82,0,910,874.7905443149914,95.30118014663458,2104.1009072214365,7720.390243902439,0.6852054280701839,0.0,940,1200,1200,1300,1300,1400,1600,2100,2100,2100,2100
GET,/product/L9ECAV7KIM,123,0,890,810.0495423243298,12.921133078634739,2102.4201279506087,7703.243902439024,1.0278081421052758,0.0,890,1000,1100,1200,1300,1400,1600,1900,2100,2100,2100
GET,/product/LS4PSXUNUM,114,0,900,872.24608047849,15.475389547646046,1917.28406958282,7695.201754385965,0.9526026682926947,0.0,900,1000,1200,1300,1400,1600,1600,1700,1900,1900,1900
GET,/product/OLJCESPC7Z,117,0,890,818.0427327115311,88.33767659962177,2292.6538167521358,7733.042735042735,0.9776711595635551,0.0,890,1000,1100,1200,1300,1500,1600,1600,2300,2300,2300
,Aggregated,7936,0,1900,1642.8504149468697,12.921133078634739,3765.270162373781,10351.785408266129,66.31451557518267,0.0,1900,2200,2400,2500,2700,2900,3100,3200,3600,3800,3800
