Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,4629,0,15,24.68395683540003,8.689583046361804,1123.770828009583,10544.666234607907,38.72110673099597,0.0,15,17,19,21,31,44,84,310,1100,1100,1100
POST,/cart,522,0,27,33.19786875477503,15.274593024514616,393.6130979564041,17603.201149425287,4.366476066878353,0.0,27,30,33,35,45,59,100,160,390,390,390
POST,/cart/checkout,319,0,16,22.3824969579708,9.769196039997041,1124.1195369511843,6805.335423197492,2.6684020408701046,0.0,16,17,19,22,27,36,54,79,1100,1100,1100
GET,/product/0PUK6V6EV0,75,0,11,13.762768151549002,7.723310962319374,74.1971320239827,8000.8133333333335,0.6273672509882692,0.0,11,13,14,15,20,30,34,74,74,74,74
GET,/product/1YMWWN1N4O,81,0,11,12.350514419031915,7.878848002292216,65.60927699320018,8018.0,0.6775566310673307,0.0,11,12,13,13,16,19,24,66,66,66,66
GET,/product/2ZYFJ3GM2N,84,0,12,16.39021921714413,7.6238790061324835,101.10277007333934,8003.797619047619,0.7026513211068615,0.0,12,15,17,18,20,26,94,100,100,100,100
GET,/product/66VCHSJNUP,74,0,11,14.245574203684825,7.44194199796766,92.48761995695531,7988.635135135135,0.6190023543084255,0.0,11,12,14,14,19,26,86,92,92,92,92
GET,/product/6E92ZMYYFZ,75,0,11,12.700663919871053,7.804978056810796,62.207893934100866,7973.32,0.6273672509882692,0.0,11,12,13,14,17,24,40,62,62,62,62
GET,/product/9SIQT8TOJO,87,0,11,12.885621847884579,8.074458921328187,36.84006701223552,8033.6551724137935,0.7277460111463921,0.0,11,13,14,15,18,23,35,37,37,37,37
GET,/product/L9ECAV7KIM,81,0,11,18.192066464653628,7.804239052347839,172.85123700276017,7986.246913580247,0.6775566310673307,0.0,11,13,15,20,28,37,150,170,170,170,170
GET,/product/LS4PSXUNUM,82,0,12,17.12565251665826,7.769710035063326,135.5657409876585,7985.8536585365855,0.6859215277471743,0.0,12,15,16,18,24,41,110,140,140,140,140
GET,/product/OLJCESPC7Z,66,0,11,17.101624179772582,7.8318859450519085,170.67701800260693,8029.621212121212,0.5520831808696768,0.0,11,13,15,15,27,39,72,170,170,170,170
,Aggregated,6175,0,15,24.174098360469106,7.44194199796766,1124.1195369511843,10657.917085020243,51.65323699803416,0.0,15,18,21,23,32,45,81,180,1100,1100,1100
