sample_index,timestamp_iso,timestamp_unix,elapsed_seconds,phase,baseline_seconds,url,source,output,apower,voltage,freq,current,aenergy_total,ret_aenergy_total,temperature_c,temperature_f,error
0,2026-06-15T08:49:36.541787+00:00,1781513376.541787,0.00016328197671100497,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,176.2,237.1,49.9,0.789,152706.0,0.0,52.0,125.7,
1,2026-06-15T08:49:37.541915+00:00,1781513377.541915,1.0003116379957646,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,165.3,237.3,49.9,0.747,152706.217,0.0,51.7,125.1,
2,2026-06-15T08:49:38.541789+00:00,1781513378.541789,2.000176494999323,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,160.5,237.2,49.9,0.727,152706.217,0.0,51.8,125.2,
3,2026-06-15T08:49:39.541821+00:00,1781513379.541821,3.00020820798818,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,165.2,237.3,49.9,0.746,152706.217,0.0,51.7,125.1,
4,2026-06-15T08:49:40.541867+00:00,1781513380.541867,4.000257893989328,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,167.8,237.3,49.9,0.756,152706.217,0.0,51.7,125.1,
5,2026-06-15T08:49:41.541887+00:00,1781513381.541887,5.000282378983684,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,167.3,237.4,49.9,0.755,152706.433,0.0,52.0,125.6,
6,2026-06-15T08:49:42.541868+00:00,1781513382.541868,6.000258860993199,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,167.3,237.4,49.9,0.755,152706.433,0.0,51.7,125.1,
7,2026-06-15T08:49:43.541897+00:00,1781513383.541897,7.000293354969472,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,161.0,237.5,49.9,0.729,152706.433,0.0,51.7,125.1,
8,2026-06-15T08:49:44.541788+00:00,1781513384.541788,8.000182968971785,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,163.7,237.4,49.9,0.74,152706.433,0.0,51.7,125.1,
9,2026-06-15T08:49:45.541812+00:00,1781513385.541812,9.000204031995963,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,164.0,237.3,49.9,0.741,152706.433,0.0,51.7,125.1,
10,2026-06-15T08:49:46.542089+00:00,1781513386.542089,10.000478911970276,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,173.0,237.3,49.9,0.777,152706.433,0.0,51.7,125.1,
11,2026-06-15T08:49:47.541907+00:00,1781513387.541907,11.000293875986245,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,166.5,237.5,49.9,0.75,152706.649,0.0,51.7,125.1,
12,2026-06-15T08:49:48.541983+00:00,1781513388.541983,12.000374071008991,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,165.6,237.5,49.9,0.747,152706.649,0.0,51.7,125.1,
13,2026-06-15T08:49:49.541762+00:00,1781513389.541762,13.000150294974446,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,160.8,237.3,49.9,0.729,152706.649,0.0,51.7,125.1,
14,2026-06-15T08:49:50.541894+00:00,1781513390.541894,14.000281777989585,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,163.1,236.9,49.9,0.739,152706.649,0.0,51.7,125.1,
15,2026-06-15T08:49:51.541992+00:00,1781513391.541992,15.000385117018595,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,163.5,237.4,49.9,0.738,152706.866,0.0,51.7,125.1,
16,2026-06-15T08:49:52.541856+00:00,1781513392.541856,16.00024568400113,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,163.8,237.5,49.9,0.741,152706.866,0.0,51.7,125.1,
17,2026-06-15T08:49:53.541866+00:00,1781513393.541866,17.00025901501067,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,162.1,237.5,49.9,0.733,152706.866,0.0,51.8,125.2,
18,2026-06-15T08:49:54.542138+00:00,1781513394.542138,18.00052877300186,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,162.0,237.5,49.9,0.733,152706.866,0.0,52.0,125.6,
19,2026-06-15T08:49:55.542184+00:00,1781513395.542184,19.000575514975935,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,162.8,237.5,49.9,0.736,152706.866,0.0,52.0,125.6,
