Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,3347,0,13,15.736181055309576,6.4373399945907295,84.91241297451779,11447.0,28.03572855123854,0.0,13,15,17,19,24,30,42,56,73,85,85
GET,/api/products,2193,0,13,16.028621168784852,6.011652003508061,96.59793297760189,6136.0,18.369391309490926,0.0,13,15,17,19,25,33,45,60,84,97,97
GET,/cart,1156,0,13,15.869618980290536,7.523529988247901,81.93790196673945,9400.0,9.683089992599866,0.0,13,15,17,18,24,33,49,62,78,82,82
POST,/cart,1163,0,13,15.602552354706551,6.3441169913858175,92.99784799804911,9400.0,9.741724620582739,0.0,13,15,17,18,24,32,45,60,81,93,93
,Aggregated,7859,0,13,15.817637376893487,6.011652003508061,96.59793297760189,9360.981931543454,65.82993447391208,0.0,13,15,17,19,24,32,44,59,82,97,97
