sample_index,timestamp_iso,timestamp_unix,elapsed_seconds,phase,baseline_seconds,url,source,output,apower,voltage,freq,current,aenergy_total,ret_aenergy_total,temperature_c,temperature_f,error
0,2026-06-12T14:29:26.785761+00:00,1781274566.785761,0.0001579160161782056,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,161.3,236.8,50.0,0.732,142886.841,0.0,52.1,125.8,
1,2026-06-12T14:29:27.786290+00:00,1781274567.78629,1.0007026249950286,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,156.5,236.8,50.0,0.713,142886.841,0.0,52.1,125.8,
2,2026-06-12T14:29:28.786423+00:00,1781274568.786423,2.000834901991766,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,160.7,236.9,50.0,0.73,142886.841,0.0,52.1,125.8,
3,2026-06-12T14:29:29.786161+00:00,1781274569.786161,3.0005748200055677,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,160.2,237.0,50.0,0.728,142886.841,0.0,52.1,125.8,
4,2026-06-12T14:29:30.786253+00:00,1781274570.786253,4.000666503008688,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,160.5,236.9,50.0,0.728,142886.841,0.0,52.0,125.7,
5,2026-06-12T14:29:31.786346+00:00,1781274571.786346,5.000756438006647,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,159.8,236.9,50.0,0.725,142887.057,0.0,52.1,125.8,
6,2026-06-12T14:29:32.785821+00:00,1781274572.785821,6.000228334014537,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,162.3,236.8,50.0,0.737,142887.057,0.0,52.1,125.8,
7,2026-06-12T14:29:33.786289+00:00,1781274573.786289,7.000698203017237,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,159.3,236.8,49.9,0.724,142887.057,0.0,52.0,125.7,
8,2026-06-12T14:29:34.785730+00:00,1781274574.78573,8.000136342016049,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,160.2,236.9,49.9,0.727,142887.057,0.0,52.1,125.8,
9,2026-06-12T14:29:35.786340+00:00,1781274575.78634,9.00075683000614,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,155.9,236.9,50.0,0.71,142887.273,0.0,52.1,125.8,
