Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1951,0,8,14.52750967923401,5.551358684897423,641.2241850048304,10248.651973347001,16.313785747828,0.0,8,9,11,13,21,38,74,100,630,640,640
POST,/cart,224,0,11,15.593493328196928,8.02732352167368,92.01145637780428,17758.053571428572,1.8730333200991656,0.0,11,13,15,17,24,40,76,84,92,92,92
POST,/cart/checkout,128,0,10,14.183199047693051,7.307255640625954,96.04815393686295,6548.9140625,1.0703047543423803,0.0,10,12,13,14,21,34,64,90,96,96,96
GET,/product/0PUK6V6EV0,48,0,6,8.073223289102316,4.679901525378227,24.122831411659718,7715.916666666667,0.4013642828783926,0.0,6,7,8,10,16,17,24,24,24,24,24
GET,/product/1YMWWN1N4O,18,0,6,8.954992983490229,5.171127617359161,28.788117691874504,7729.888888888889,0.15051160607939723,0.0,6,7,10,12,20,29,29,29,29,29,29
GET,/product/2ZYFJ3GM2N,34,0,6,11.277337859877768,4.904869012534618,71.04987930506468,7747.764705882353,0.28429970037219476,0.0,6,8,8,10,26,48,71,71,71,71,71
GET,/product/66VCHSJNUP,36,0,6,10.502844298672345,4.991698078811169,39.85362034291029,7702.694444444444,0.30102321215879446,0.0,7,7,8,9,29,32,40,40,40,40,40
GET,/product/6E92ZMYYFZ,39,0,6,10.658692998381762,4.93903923779726,79.54263500869274,7684.25641025641,0.326108479838694,0.0,6,7,9,11,19,49,80,80,80,80,80
GET,/product/9SIQT8TOJO,38,0,7,12.504584719672016,5.02526480704546,81.78648352622986,7736.0526315789475,0.31774672394539416,0.0,7,8,11,11,24,68,82,82,82,82,82
GET,/product/L9ECAV7KIM,30,0,6,10.392620445539555,4.8042116686701775,71.41373213380575,7702.566666666667,0.25085267679899537,0.0,7,8,10,12,18,22,71,71,71,71,71
GET,/product/LS4PSXUNUM,33,0,7,12.34809159668106,5.125022493302822,88.4094275534153,7695.757575757576,0.2759379444788949,0.0,7,8,10,11,16,43,88,88,88,88,88
GET,/product/OLJCESPC7Z,32,0,7,10.802683304063976,4.990752786397934,92.1251131221652,7734.46875,0.26757618858559507,0.0,7,8,8,9,18,23,92,92,92,92,92
,Aggregated,2611,0,8,14.139262577344041,4.679901525378227,641.2241850048304,10412.716966679433,21.8325446374059,0.0,8,10,12,13,21,37,71,94,630,640,640
