Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,2008,0,16,22.420858563653535,9.212034987285733,1064.6367019508034,10541.80079681275,16.80389462631351,0.0,16,18,21,22,31,49,75,95,1000,1100,1100
POST,/cart,216,0,30,42.73539493658097,16.705494956113398,976.5145110432059,17670.527777777777,1.8075902586074295,0.0,30,34,38,41,49,59,93,180,980,980,980
POST,/cart/checkout,103,0,17,21.602652262833004,11.354690999723971,124.53306501265615,6803.145631067961,0.8619527622063206,0.0,17,19,21,23,32,42,70,82,120,120,120
GET,/product/0PUK6V6EV0,37,0,11,14.930480455576971,9.002670994959772,77.23016396630555,7983.135135135135,0.3096335165207171,0.0,11,13,13,14,21,35,77,77,77,77,77
GET,/product/1YMWWN1N4O,31,0,11,15.417816605599176,9.146492928266525,43.40289090760052,8028.580645161291,0.25942267600384405,0.0,11,13,14,15,35,42,43,43,43,43,43
GET,/product/2ZYFJ3GM2N,36,0,13,18.912921666115935,8.22757591959089,97.41464408580214,8010.944444444444,0.30126504310123825,0.0,13,14,17,18,25,74,97,97,97,97,97
GET,/product/66VCHSJNUP,47,0,12,13.194693589305624,8.558516972698271,26.827622088603675,7974.127659574468,0.39331825071550547,0.0,12,13,15,15,17,21,27,27,27,27,27
GET,/product/6E92ZMYYFZ,46,0,12,13.804953299847472,7.951903040520847,43.76672499347478,7983.021739130435,0.38494977729602664,0.0,12,14,15,16,18,23,44,44,44,44,44
GET,/product/9SIQT8TOJO,43,0,13,14.695087794301122,9.404868935234845,65.87151903659105,8028.232558139535,0.35984435703759016,0.0,13,14,16,17,20,21,66,66,66,66,66
GET,/product/L9ECAV7KIM,44,0,12,15.297904319595546,8.005045005120337,49.511671997606754,7992.022727272727,0.368212830457069,0.0,12,13,15,17,27,36,50,50,50,50,50
GET,/product/LS4PSXUNUM,39,0,12,15.442494126872566,8.985406020656228,98.87799597345293,7996.820512820513,0.3263704633596748,0.0,12,14,16,16,19,21,99,99,99,99,99
GET,/product/OLJCESPC7Z,31,0,12,16.947703804039666,8.539745933376253,81.04624203406274,8007.0,0.25942267600384405,0.0,12,15,16,17,27,36,81,81,81,81,81
,Aggregated,2681,0,16,23.07946992218592,7.951903040520847,1064.6367019508034,10636.743379336069,22.43587723762277,0.0,16,19,22,25,34,49,75,97,1000,1100,1100
