Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,2953,0,8,18.18933925278235,5.730547942221165,1230.5678990669549,10547.592617676939,24.722704936220943,0.0,8,8,9,10,17,39,110,310,1200,1200,1200
POST,/cart,308,0,10,19.785702527899826,8.433687034994364,1026.709261117503,17891.41883116883,2.5785957061822047,0.0,10,11,11,12,24,38,74,84,1000,1000,1000
POST,/cart/checkout,161,0,10,11.423535436762046,8.115123957395554,52.79519082978368,6803.198757763975,1.3479023009588798,0.0,10,10,11,11,13,21,32,37,53,53,53
GET,/product/0PUK6V6EV0,59,0,6,11.270019352057222,5.4010518360883,90.13453498482704,8006.457627118644,0.4939517748855522,0.0,6,7,7,7,16,72,75,90,90,90,90
GET,/product/1YMWWN1N4O,65,0,7,13.187934612282193,5.558910081163049,100.19464395008981,8024.046153846154,0.5441841587722185,0.0,7,7,7,8,38,71,84,100,100,100,100
GET,/product/2ZYFJ3GM2N,64,0,6,9.68831045247498,5.4252969566732645,98.58740284107625,8019.765625,0.5358120947911075,0.0,6,7,7,7,11,30,36,99,99,99,99
GET,/product/66VCHSJNUP,57,0,6,10.503686139392748,5.564868915826082,199.26837598904967,7987.666666666667,0.4772076469233301,0.0,6,6,7,7,9,23,25,200,200,200,200
GET,/product/6E92ZMYYFZ,45,0,7,10.575288441032171,5.1075739320367575,83.99166888557374,7981.2444444444445,0.37674287914999743,0.0,7,7,7,8,13,38,84,84,84,84,84
GET,/product/9SIQT8TOJO,49,0,6,12.16357422764508,5.468809977173805,201.38656999915838,8027.326530612245,0.41023113507444164,0.0,6,7,7,7,11,19,200,200,200,200,200
GET,/product/L9ECAV7KIM,59,0,6,12.545596212306517,5.371054168790579,82.02058007009327,7996.135593220339,0.4939517748855522,0.0,6,6,7,8,32,72,76,82,82,82,82
GET,/product/LS4PSXUNUM,55,0,6,8.384701855142008,5.588720086961985,70.3806490637362,7985.472727272727,0.460463518961108,0.0,6,7,7,7,10,21,22,70,70,70,70
GET,/product/OLJCESPC7Z,49,0,6,7.728767538519234,5.374090047553182,33.73774094507098,8028.061224489796,0.41023113507444164,0.0,6,7,7,7,8,13,34,34,34,34,34
,Aggregated,3924,0,8,17.084397240774468,5.1075739320367575,1230.5678990669549,10645.326707441387,32.851979061879774,0.0,8,9,10,10,17,37,82,240,1200,1200,1200
