Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1922,0,68,89.616359818657,10.443061590194702,931.203231215477,10265.12486992716,16.084757675171925,0.0,69,90,99,110,170,260,410,500,770,930,930
POST,/cart,202,0,82,94.40222087934023,18.375572748482227,479.39380537718534,17546.40099009901,1.690489620387476,0.0,82,100,110,140,180,220,290,300,480,480,480
POST,/cart/checkout,108,0,75,82.29192603310501,14.830376021564007,296.3199894875288,6560.564814814815,0.9038261336725119,0.0,76,92,110,110,150,190,250,290,300,300,300
GET,/product/0PUK6V6EV0,27,0,67,54.73682305051221,10.222157463431358,103.04823145270348,7746.259259259259,0.22595653341812796,0.0,67,95,97,99,100,100,100,100,100,100,100
GET,/product/1YMWWN1N4O,40,0,82,70.36961424164474,8.572024293243885,107.04498086124659,7762.025,0.33475041987870807,0.0,92,99,100,100,100,110,110,110,110,110,110
GET,/product/2ZYFJ3GM2N,45,0,73,79.27840111984148,12.020858936011791,743.5352373868227,7761.288888888889,0.3765942223635466,0.0,73,96,100,100,110,170,740,740,740,740,740
GET,/product/66VCHSJNUP,27,0,95,71.58579722184825,11.471946723759174,103.17221377044916,7734.7037037037035,0.22595653341812796,0.0,95,97,99,100,100,100,100,100,100,100,100
GET,/product/6E92ZMYYFZ,36,0,97,91.10967682984968,11.073225177824497,643.1814972311258,7716.388888888889,0.3012753778908373,0.0,97,100,100,100,100,120,640,640,640,640,640
GET,/product/9SIQT8TOJO,49,0,94,68.15170933853607,11.907625012099743,201.13214664161205,7758.591836734694,0.41006926435141744,0.0,94,97,98,100,100,100,200,200,200,200,200
GET,/product/L9ECAV7KIM,30,0,97,88.01657700290282,12.691342271864414,201.17638166993856,7725.166666666667,0.2510628149090311,0.0,97,100,100,100,110,120,200,200,200,200,200
GET,/product/LS4PSXUNUM,38,0,97,77.09296381002979,12.358719483017921,168.45265496522188,7731.868421052632,0.3180128988847727,0.0,97,99,100,100,110,110,170,170,170,170,170
GET,/product/OLJCESPC7Z,42,0,84,76.31204973551489,10.240165516734123,201.82019472122192,7770.928571428572,0.3514879408726435,0.0,89,98,100,100,100,140,200,200,200,200,200
,Aggregated,2566,0,72,87.83591649076224,8.572024293243885,931.203231215477,10354.682385035074,21.474239435219125,0.0,72,94,100,100,170,230,380,490,740,930,930
