user_level,energy_source,throughput_mean,cpu_mean,cpu_max,energy_total,energy_per_request,p95_latency,error_rate
20,bpf_cpu_time,11.156565656565656,1.6910087973650594,1.8650754763616735,110155.37493392189,98.44363861385241,30.161616161616163,0.0
40,bpf_cpu_time,22.487755102040822,2.344092621368244,2.687473482170535,115395.84437398943,51.17188521403799,81.21428571428571,0.0
60,bpf_cpu_time,33.57346938775511,2.788354996295644,3.2753410935568934,119060.32539107565,35.35421395315993,67.89795918367346,0.0
80,bpf_cpu_time,44.38080808080808,3.2016836835522033,3.705152243262662,123781.4177225326,27.810817953888524,114.25252525252525,0.0
100,bpf_cpu_time,55.19183673469388,3.4413926689434144,3.973927764013716,126744.46049240902,22.8986471327683,127.36734693877551,0.0
150,bpf_cpu_time,77.76464646464646,3.7681561269143082,4.324289853747932,136109.87207983597,17.44469667450349,214.73737373737373,0.0
200,bpf_cpu_time,94.13368421052628,3.7399943136723364,4.46785758788009,138099.81875326778,14.623584835108446,532.1052631578947,0.0
300,bpf_cpu_time,118.31326530612242,3.917871500639703,4.837257471009675,140600.4232227381,11.843005699800322,600.4081632653061,0.0
500,bpf_cpu_time,127.68484848484846,4.005967765783185,4.7640812648195014,144087.71911735693,11.234531303398521,955.5555555555555,0.0
