sample_index,timestamp_iso,timestamp_unix,elapsed_seconds,phase,baseline_seconds,url,source,output,apower,voltage,freq,current,aenergy_total,ret_aenergy_total,temperature_c,temperature_f,error
0,2026-06-10T15:13:45.787195+00:00,1781104425.787195,0.0003209240021533333,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,148.8,237.0,49.9,0.683,135881.713,0.0,51.7,125.1,
1,2026-06-10T15:13:46.787717+00:00,1781104426.787717,1.0008564710005885,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,151.0,236.9,49.9,0.692,135881.93,0.0,51.7,125.0,
2,2026-06-10T15:13:47.787171+00:00,1781104427.787171,2.0003087280019827,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,149.2,237.0,49.9,0.685,135881.93,0.0,51.7,125.0,
3,2026-06-10T15:13:48.787538+00:00,1781104428.787538,3.0006762760021957,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,148.4,237.0,49.9,0.682,135881.93,0.0,51.7,125.1,
4,2026-06-10T15:13:49.787656+00:00,1781104429.787656,4.000794071002019,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,148.4,237.0,49.9,0.681,135881.93,0.0,51.7,125.0,
5,2026-06-10T15:13:50.787229+00:00,1781104430.787229,5.000365681000403,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,147.4,237.0,49.9,0.678,135881.93,0.0,51.7,125.1,
6,2026-06-10T15:13:51.787625+00:00,1781104431.787625,6.000768387999415,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,150.2,236.9,49.9,0.689,135882.146,0.0,51.7,125.1,
7,2026-06-10T15:13:52.787376+00:00,1781104432.787376,7.000511911999638,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,147.8,236.9,49.9,0.68,135882.146,0.0,51.7,125.0,
8,2026-06-10T15:13:53.787688+00:00,1781104433.787688,8.000825294999231,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,148.6,237.0,49.9,0.683,135882.146,0.0,51.7,125.1,
9,2026-06-10T15:13:54.787382+00:00,1781104434.787382,9.000518687000294,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,147.9,237.0,49.9,0.68,135882.146,0.0,51.6,124.9,
10,2026-06-10T15:13:55.787379+00:00,1781104435.787379,10.000516788000823,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,147.9,237.0,49.9,0.68,135882.146,0.0,51.7,125.1,
11,2026-06-10T15:13:56.787636+00:00,1781104436.787636,11.000779394002166,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,150.6,237.0,49.9,0.69,135882.362,0.0,51.7,125.1,
12,2026-06-10T15:13:57.787071+00:00,1781104437.787071,12.000202030001674,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,149.8,237.0,49.9,0.687,135882.362,0.0,51.7,125.0,
13,2026-06-10T15:13:58.787580+00:00,1781104438.78758,13.000725898000383,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,147.4,237.0,49.9,0.678,135882.362,0.0,51.6,124.9,
14,2026-06-10T15:13:59.787113+00:00,1781104439.787113,14.000249467000685,baseline,120.0,http://192.168.0.105/rpc/Switch.GetStatus?id=0,button,True,147.5,237.1,49.9,0.678,135882.362,0.0,51.7,125.0,
