user_level,energy_source,throughput_mean,cpu_mean,cpu_max,energy_total,energy_per_request,p95_latency,error_rate
20,bpf_cpu_time,9.797916666666664,1.067476536508935,1.1005268757193276,100527.89566957264,102.2837559341663,7.479166666666667,0.0
40,bpf_cpu_time,19.811458333333324,1.100528117170529,1.138684906740127,103172.3632909201,51.908977559474025,6.572916666666667,0.0
60,bpf_cpu_time,28.46526315789475,1.0900141025478183,1.140138395548618,99143.50769213897,34.72214652187037,7.347368421052631,0.0
80,bpf_cpu_time,36.51145833333334,1.0891261880498602,1.1177749633491456,100507.44231407576,27.437643760534783,6.28125,0.0
100,bpf_cpu_time,43.31789473684211,1.1099989587693238,1.1399862701663634,98350.53747436691,22.636441713256684,5.673684210526316,0.0
150,bpf_cpu_time,55.13229166666665,1.075765088648962,1.109617999777777,101970.20170460884,18.428019427101137,7.46875,0.0
