Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,1972,0,18,29.2504819041084,10.103684850037098,554.1619434952736,10553.970081135903,16.4951247084452,0.0,18,21,26,32,54,81,130,180,540,550,550
POST,/cart,226,0,27,39.89930277426554,18.246473744511604,526.6603082418442,17954.429203539825,1.8904149006635982,0.0,27,33,40,50,73,99,130,140,530,530,530
POST,/cart/checkout,110,0,24,30.689057479189202,15.426910482347012,149.27836414426565,6806.909090909091,0.9201134472256451,0.0,24,26,28,32,52,86,99,110,150,150,150
GET,/product/0PUK6V6EV0,33,0,16,22.477662557679594,10.082180611789227,106.21770843863487,7994.757575757576,0.2760340341676935,0.0,16,17,19,23,39,72,110,110,110,110,110
GET,/product/1YMWWN1N4O,33,0,17,28.351395447371583,11.472409591078758,106.3079247251153,8033.060606060606,0.2760340341676935,0.0,17,23,27,37,74,99,110,110,110,110,110
GET,/product/2ZYFJ3GM2N,37,0,16,23.867801360383226,10.943971574306488,92.98098739236593,8039.378378378378,0.3094927049758988,0.0,16,18,21,23,55,86,93,93,93,93,93
GET,/product/66VCHSJNUP,37,0,16,27.057184535707975,12.900443747639656,92.59454812854528,8006.810810810811,0.3094927049758988,0.0,16,18,28,34,83,89,93,93,93,93,93
GET,/product/6E92ZMYYFZ,27,0,20,33.531899184540464,11.98592223227024,91.27521608024836,7986.074074074074,0.2258460279553856,0.0,20,36,40,44,83,89,91,91,91,91,91
GET,/product/9SIQT8TOJO,32,0,16,30.280999548267573,11.581101454794407,89.12679739296436,8039.03125,0.2676693664656422,0.0,16,37,44,48,71,79,89,89,89,89,89
GET,/product/L9ECAV7KIM,39,0,16,27.436451580470955,11.81284710764885,128.62311862409115,8010.205128205128,0.32622204038000147,0.0,16,18,21,31,84,87,130,130,130,130,130
GET,/product/LS4PSXUNUM,37,0,16,25.681623660430716,11.351934634149075,96.89813293516636,8003.918918918919,0.3094927049758988,0.0,16,18,25,36,64,89,97,97,97,97,97
GET,/product/OLJCESPC7Z,45,0,16,30.443925638165737,10.64772717654705,107.16625861823559,8027.844444444445,0.37641004659230937,0.0,16,26,36,41,63,100,110,110,110,110,110
,Aggregated,2628,0,19,30.02326638555463,10.082180611789227,554.1619434952736,10724.576103500762,21.98234672099087,0.0,19,23,29,34,59,85,120,160,540,550,550
