user_level,energy_source,throughput_mean,cpu_mean,cpu_max,energy_total,energy_per_request,p95_latency,error_rate
20,bpf_cpu_time,9.139795918367346,,,209235.8525731155,228.31552163366393,8315.30612244898,0.03349335715083175
40,bpf_cpu_time,8.002020202020203,,,185198.17242721547,230.8475006311537,14569.222222222223,0.028906841706639718
60,bpf_cpu_time,10.76363636363636,,,206345.7470161281,191.19221018205712,19646.464646464647,0.028903903903903908
80,bpf_cpu_time,6.6742268041237125,,,154708.98808232005,231.1535035245879,24631.34328358209,0.049119555143651523
100,bpf_cpu_time,6.6826530612244905,,,152109.6645791584,226.96328377684299,30272.727272727272,0.03450908535654297
150,bpf_cpu_time,8.282828282828282,,,202089.33625194806,243.2694773519164,37040.40404040404,0.04878048780487806
200,bpf_cpu_time,6.134343434343433,,,167636.25310685716,272.2843499329586,39986.48648648649,0.058784785114441
300,bpf_cpu_time,5.015306122448979,,,140890.6036283116,279.88778938931523,46905.1724137931,0.038250254323499544
500,bpf_cpu_time,5.1775510204081625,,,141603.3521887272,272.5094958254201,38700.0,0.04513204572329523
