Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,5977,0,220,232.27642546925972,6.073422729969025,870.9235796704888,10250.701522502928,50.42579871154646,0.0,220,280,320,360,450,520,600,640,800,870,870
POST,/cart,683,0,220,233.6875522307408,9.003368206322193,816.6873576119542,17588.691068814056,5.7622252835847805,0.0,220,290,330,360,420,480,520,580,820,820,820
POST,/cart/checkout,332,0,140,145.57767626043992,8.939074352383614,399.74549785256386,6552.734939759036,2.8009645595170527,0.0,140,170,200,220,270,290,310,340,400,400,400
GET,/product/0PUK6V6EV0,107,0,160,156.71587281068352,5.4135387763381,410.9520735219121,7711.579439252337,0.9027205056274838,0.0,160,200,220,280,300,300,300,370,410,410,410
GET,/product/1YMWWN1N4O,111,0,180,158.6043405103254,5.767500959336758,396.3202927261591,7741.126126126126,0.9364670665855207,0.0,180,200,200,220,290,300,300,390,400,400,400
GET,/product/2ZYFJ3GM2N,112,0,120,142.51022977155768,5.4659247398376465,329.27272096276283,7741.348214285715,0.9449037068250299,0.0,120,200,200,200,290,300,300,310,330,330,330
GET,/product/66VCHSJNUP,117,0,130,161.58143809049304,5.6580230593681335,404.47197016328573,7699.495726495727,0.9870869080225758,0.0,130,200,210,220,290,300,390,400,400,400,400
GET,/product/6E92ZMYYFZ,116,0,180,172.5381367904102,5.841405130922794,403.8012297824025,7686.025862068966,0.9786502677830666,0.0,180,200,200,210,300,390,400,400,400,400,400
GET,/product/9SIQT8TOJO,110,0,110,146.1957493966276,5.893221125006676,400.1763993874192,7746.436363636363,0.9280304263460115,0.0,120,200,200,200,300,300,380,390,400,400,400
GET,/product/L9ECAV7KIM,98,0,120,156.72321933112582,5.577515810728073,401.1855386197567,7709.530612244898,0.8267907434719012,0.0,120,200,200,270,300,310,400,400,400,400,400
GET,/product/LS4PSXUNUM,110,0,120,147.39006157456473,6.305250339210033,401.45581774413586,7703.672727272728,0.9280304263460115,0.0,120,200,200,210,300,300,380,400,400,400,400
GET,/product/OLJCESPC7Z,93,0,120,148.24182735455614,5.801497958600521,402.73081976920366,7739.817204301075,0.7846075422743551,0.0,120,200,200,200,290,300,380,400,400,400,400
,Aggregated,7966,0,200,219.3008617139294,5.4135387763381,870.9235796704888,10416.235375345217,67.20627614793025,0.0,200,270,300,330,430,490,580,630,770,870,870
